iter	Logloss
0	0.666208903
1	0.6421570817
2	0.6063941397
3	0.5800897862
4	0.5565433657
5	0.5339837423
6	0.5101775193
7	0.4966987982
8	0.4825243446
9	0.4650723217
10	0.4521252392
11	0.4395364591
12	0.4310398257
13	0.420526396
14	0.4060825255
15	0.398961261
16	0.3893812226
17	0.380074974
18	0.3721377985
19	0.3647568555
20	0.3577179327
21	0.3479886869
22	0.3408790526
23	0.3353710019
24	0.3286163206
25	0.3187671134
26	0.3084960565
27	0.2979207853
28	0.2896606011
29	0.2800951082
30	0.2754573357
31	0.2687862055
32	0.2644380089
33	0.2582261155
34	0.2514814051
35	0.2471806596
36	0.2428489623
37	0.2379701971
38	0.2320374279
39	0.2287172767
40	0.2253232506
41	0.2193644764
42	0.2164638023
43	0.2112065912
44	0.2080680568
45	0.2055555979
46	0.2016452231
47	0.197923009
48	0.1918629437
49	0.1878818729
50	0.1844222836
51	0.1796873449
52	0.1741983987
53	0.1705383673
54	0.1668657287
55	0.1626095345
56	0.1597088915
57	0.1563868949
58	0.1535427745
59	0.1481047219
60	0.1446581275
61	0.1418530844
62	0.1395015561
63	0.135421939
64	0.1324255408
65	0.1290881614
66	0.1266443826
67	0.1234588003
68	0.120477374
69	0.1179185728
70	0.115454728
71	0.1120932587
72	0.1098024477
73	0.1078834534
74	0.1048300131
75	0.1015040545
76	0.09961909783
77	0.09704453383
78	0.09471997982
79	0.09228120199
80	0.08953239472
81	0.08759137285
82	0.08550361695
83	0.08285260394
84	0.08106986875
85	0.07897583256
86	0.07665366661
87	0.07492443798
88	0.07337597328
89	0.07183572723
90	0.07035106566
91	0.06887532056
92	0.06719776867
93	0.0652110092
94	0.06345822559
95	0.06232674141
96	0.06146677529
97	0.06020513783
98	0.0584556378
99	0.0571123914
100	0.05596096923
101	0.05520502726
102	0.05384086206
103	0.05245618898
104	0.05138446839
105	0.05014457548
106	0.04891264148
107	0.04785524539
108	0.04655720936
109	0.04539800272
110	0.04471042292
111	0.0436929067
112	0.0422530213
113	0.04130183584
114	0.04041424418
115	0.03952909873
116	0.0386845736
117	0.03796003698
118	0.03741106948
119	0.03682930489
120	0.0360966853
121	0.03542282136
122	0.0348186648
123	0.03406398665
124	0.03326846332
125	0.03276106206
126	0.03215820809
127	0.03160570889
128	0.03096090487
129	0.03034308674
130	0.02993548013
131	0.02942881158
132	0.02906303096
133	0.02871992142
134	0.02818315785
135	0.02782333188
136	0.0273262117
137	0.02690873883
138	0.02641857349
139	0.02615574899
140	0.02564945647
141	0.02513959931
142	0.02482918608
143	0.0244198427
144	0.02410038312
145	0.0237893438
146	0.02337361739
147	0.02306473934
148	0.0227391933
149	0.02245781286
150	0.02210052614
151	0.02177848467
152	0.02152104106
153	0.02121732681
154	0.02088631653
155	0.02063716718
156	0.02037251868
157	0.02010302815
158	0.01987655764
159	0.01962170174
160	0.01935463029
161	0.0191622517
162	0.0189253024
163	0.01869014221
164	0.01842245823
165	0.01818883128
166	0.01796281435
167	0.01773138938
168	0.01748586282
169	0.01727053402
170	0.01704762234
171	0.01680793413
172	0.01665604987
173	0.01648576861
174	0.01627551831
175	0.01605749906
176	0.01590429477
177	0.01564576568
178	0.01546322815
179	0.01524131957
180	0.01509711316
181	0.01499377324
182	0.01478168247
183	0.01460251188
184	0.01445422715
185	0.01431119733
186	0.01416084825
187	0.01399466468
188	0.01383628012
189	0.01370796634
190	0.0135967276
191	0.0134471839
192	0.01334466488
193	0.01321797255
194	0.0130254321
195	0.012844076
196	0.01267627584
