iter	Passed	Remaining
135	2176	5826
136	2190	5803
137	2203	5779
138	2216	5755
139	2229	5732
140	2242	5709
141	2256	5687
142	2269	5666
143	2282	5644
144	2296	5621
145	2309	5599
146	2323	5578
147	2336	5556
148	2349	5535
149	2363	5514
150	2376	5493
151	2389	5471
152	2402	5449
153	2416	5428
154	2430	5408
155	2443	5388
156	2456	5366
157	2469	5345
158	2482	5324
159	2495	5303
160	2508	5282
161	2522	5262
162	2537	5246
163	2566	5257
164	2586	5250
165	2602	5237
166	2617	5218
167	2630	5199
168	2643	5178
169	2656	5157
170	2670	5138
171	2683	5117
172	2697	5098
173	2710	5078
174	2724	5059
175	2737	5039
176	2751	5021
177	2765	5003
178	2779	4984
179	2792	4965
180	2806	4945
181	2824	4935
182	2837	4916
183	2851	4896
184	2864	4877
185	2878	4858
186	2891	4839
187	2906	4823
188	2922	4809
189	2936	4790
190	2949	4771
191	2962	4752
192	2976	4734
193	2989	4715
194	3002	4696
195	3015	4677
196	3029	4659
197	3042	4640
198	3056	4622
199	3126	4689
200	3145	4679
201	3164	4668
202	3183	4657
203	3201	4644
204	3219	4632
205	3245	4631
206	3977	5629
207	4030	5658
208	4151	5780
209	4398	6074
210	4441	6083
211	4473	6076
212	4505	6070
213	4539	6066
214	4577	6067
215	5942	7813
216	6153	8024
217	6234	8064
218	6393	8204
219	6413	8162
220	6433	8122
221	6453	8081
222	6472	8039
223	6490	7997
224	6509	7955
225	6524	7910
226	6537	7862
227	6551	7816
228	6565	7769
229	6578	7722
230	6591	7676
231	6605	7630
232	6619	7585
233	6632	7539
234	6645	7493
235	6660	7450
236	6676	7408
237	6703	7379
238	6723	7342
239	6740	7301
240	6756	7261
241	6770	7217
242	6783	7174
243	6797	7131
244	6810	7088
245	6824	7046
246	6837	7004
247	6854	6964
248	6869	6924
249	6882	6882
250	6897	6842
251	6913	6803
252	6930	6766
253	6947	6728
254	6962	6689
255	6976	6649
256	6990	6609
257	7003	6569
258	7016	6529
259	7030	6489
260	7043	6449
261	7056	6410
262	7070	6371
263	7083	6332
264	7101	6297
265	7172	6309
266	7190	6274
267	7228	6257
268	7252	6227
269	7272	6195
270	7287	6157
271	7300	6119
272	7313	6081
273	7326	6043
274	7340	6005
275	7354	5968
276	7367	5931
277	7380	5894
278	7393	5856
279	7407	5820
280	7420	5783
281	7433	5746
282	7447	5710
283	7460	5674
284	7473	5637
285	7486	5602
286	7500	5566
287	7513	5530
288	7526	5495
289	7540	5460
290	7554	5425
291	7567	5390
292	7581	5355
293	7594	5321
294	7607	5286
295	7621	5252
296	7641	5222
297	7670	5199
298	7689	5169
299	7703	5135
300	7716	5101
301	7736	5072
302	7750	5039
303	7765	5006
304	7778	4973
305	7792	4940
306	7805	4907
307	7818	4874
308	7833	4842
309	7847	4809
310	7861	4777
311	7874	4744
312	7887	4712
313	7901	4680
314	7914	4648
315	7927	4616
316	7941	4584
317	7954	4552
318	7967	4520
319	7981	4489
320	7995	4458
321	8007	4426
322	8021	4395
323	8034	4364
324	8047	4333
325	8061	4302
326	8074	4271
327	8087	4240
328	8100	4210
329	8114	4180
330	8127	4149
331	8141	4119
332	8154	4089
333	8172	4061
334	8241	4059
335	8260	4032
336	8281	4005
337	8300	3978
338	8318	3950
339	8344	3927
340	8358	3897
341	8371	3867
342	8384	3837
343	8397	3808
344	8411	3779
345	8424	3749
346	8438	3720
347	8451	3691
348	8465	3662
349	8478	3633
350	8491	3604
351	8505	3575
352	8517	3547
353	8531	3518
354	8545	3490
355	8558	3461
356	8571	3433
357	8584	3405
358	8598	3377
359	8611	3349
360	8624	3320
361	8638	3292
362	8650	3264
363	8664	3237
364	8677	3209
365	8691	3182
366	8704	3154
367	8721	3128
368	8734	3101
369	8768	3080
370	8786	3055
371	8800	3028
372	8813	3000
373	8827	2973
374	8840	2946
375	8854	2920
376	8867	2893
377	8880	2866
378	8893	2839
379	8906	2812
380	8920	2786
381	8933	2759
382	8947	2733
383	8960	2706
384	8974	2680
385	8988	2654
386	9001	2628
387	9016	2602
388	9029	2576
389	9042	2550
390	9055	2524
391	9069	2498
392	9084	2473
393	9097	2447
394	9111	2422
395	9125	2396
396	9138	2371
397	9151	2345
398	9165	2320
399	9178	2294
400	9191	2269
401	9205	2244
402	9218	2218
403	9235	2194
404	9378	2199
405	9398	2175
406	9416	2151
407	9444	2129
408	9458	2104
409	9472	2079
410	9485	2054
411	9499	2028
412	9512	2003
413	9525	1978
414	9538	1953
415	9552	1928
416	9565	1903
417	9579	1879
418	9592	1854
419	9606	1829
420	9619	1805
421	9632	1780
422	9646	1755
423	9659	1731
424	9672	1706
425	9686	1682
426	9699	1658
427	9715	1634
428	9729	1610
429	9742	1586
430	9756	1561
431	9769	1537
432	9783	1513
433	9796	1489
434	9810	1465
435	9823	1442
436	9841	1418
437	9870	1397
438	9888	1373
439	9901	1350
440	9915	1326
441	9928	1302
442	9941	1279
443	9954	1255
444	9968	1232
445	9981	1208
446	9994	1185
447	10008	1161
448	10021	1138
449	10035	1115
450	10048	1091
451	10061	1068
452	10075	1045
453	10088	1022
454	10101	999
455	10114	975
456	10128	952
457	10141	930
458	10155	907
459	10168	884
460	10182	861
461	10195	838
462	10208	815
463	10222	793
464	10235	770
465	10249	747
466	10263	725
467	10276	702
468	10289	680
469	10302	657
470	10316	635
471	10330	612
472	10343	590
473	10357	568
474	10374	546
475	10449	526
476	10468	504
477	10490	482
478	10563	463
479	10576	440
480	10590	418
481	10603	395
482	10616	373
483	10629	351
484	10643	329
485	10656	306
486	10669	284
487	10683	262
488	10696	240
489	10709	218
490	10723	196
491	10737	174
492	10751	152
493	10764	130
494	10777	108
495	10791	87
496	10803	65
497	10817	43
498	10831	21
499	10844	0
