iter	Passed	Remaining
468	7175	8123
469	7188	8106
470	7201	8088
471	7215	8072
472	7230	8055
473	7243	8038
474	7257	8021
475	7271	8004
476	7285	7987
477	7303	7975
478	7318	7960
479	7334	7945
480	7349	7930
481	7376	7927
482	7394	7914
483	7409	7899
484	7425	7885
485	7441	7869
486	7456	7854
487	7472	7839
488	7487	7824
489	7503	7809
490	7519	7794
491	7534	7779
492	7550	7765
493	7566	7750
494	7581	7734
495	7596	7719
496	7612	7704
497	7628	7690
498	7644	7674
499	7675	7675
500	7694	7664
501	7710	7649
502	7726	7634
503	7744	7621
504	7758	7605
505	7774	7589
506	7789	7574
507	7803	7557
508	7819	7542
509	7865	7556
510	7880	7540
511	7894	7524
512	7909	7508
513	7924	7492
514	7952	7489
515	7972	7478
516	7987	7462
517	8002	7446
518	8017	7430
519	8032	7414
520	8045	7396
521	8058	7379
522	8072	7362
523	8085	7345
524	8099	7327
525	8112	7310
526	8125	7292
527	8138	7275
528	8151	7258
529	8165	7241
530	8179	7224
531	8192	7206
532	8205	7189
533	8219	7172
534	8232	7155
535	8246	7138
536	8259	7121
537	8285	7115
538	8298	7097
539	8312	7081
540	8326	7064
541	8339	7046
542	8353	7030
543	8375	7020
544	8393	7007
545	8407	6991
546	8421	6973
547	8434	6957
548	8447	6939
549	8461	6923
550	8475	6906
551	8488	6889
552	8501	6871
553	8514	6854
554	8528	6837
555	8541	6821
556	8555	6804
557	8568	6787
558	8582	6770
559	8594	6753
560	8607	6735
561	8621	6718
562	8634	6702
563	8648	6685
564	8662	6669
565	8675	6652
566	8688	6634
567	8703	6619
568	8717	6602
569	8730	6586
570	8744	6569
571	8757	6553
572	8770	6536
573	8784	6519
574	8797	6502
575	8810	6485
576	8824	6468
577	8844	6457
578	8870	6449
579	8885	6434
580	8899	6417
581	8912	6401
582	8926	6384
583	8940	6368
584	8971	6364
585	8990	6351
586	9005	6336
587	9019	6320
588	9033	6303
589	9047	6287
590	9060	6270
591	9074	6253
592	9087	6237
593	9100	6220
594	9114	6203
595	9128	6187
596	9142	6171
597	9155	6154
598	9168	6138
599	9182	6121
600	9196	6105
601	9209	6088
602	9223	6072
603	9236	6055
604	9250	6039
605	9263	6023
606	9277	6006
607	9290	5989
608	9303	5973
609	9317	5956
610	9330	5940
611	9344	5924
612	9358	5908
613	9373	5892
614	9396	5882
615	9412	5867
616	9425	5851
617	9439	5834
618	9452	5818
619	9466	5801
620	9480	5785
621	9493	5769
622	9506	5752
623	9522	5738
624	9536	5721
625	9549	5705
626	9562	5688
627	9575	5672
628	9589	5656
629	9603	5640
630	9617	5624
631	9632	5608
632	9646	5593
633	9660	5576
634	9680	5564
635	9699	5551
636	9718	5538
637	9736	5524
638	9754	5510
639	9771	5496
640	9789	5482
641	9804	5467
642	9821	5452
643	9837	5438
644	9854	5423
645	9870	5408
646	9887	5394
647	9903	5379
648	9917	5363
649	9931	5347
650	9945	5331
651	9975	5324
652	9995	5311
653	10011	5296
654	10029	5282
655	10044	5267
656	10059	5252
657	10075	5236
658	10091	5221
659	10106	5206
660	10122	5191
661	10136	5175
662	10152	5160
663	10168	5145
664	10183	5129
665	10199	5114
666	10214	5099
667	10229	5084
668	10245	5069
669	10261	5054
670	10277	5038
671	10292	5023
672	10308	5008
673	10323	4993
674	10338	4977
675	10354	4962
676	10369	4947
677	10389	4934
678	10578	5000
679	10594	4985
680	10610	4970
681	10638	4960
682	10656	4945
683	10670	4929
684	10684	4913
685	10697	4896
686	10711	4880
687	10725	4863
688	10738	4846
689	10751	4830
690	10764	4813
691	10778	4797
692	10791	4780
693	10804	4764
694	10817	4747
695	10832	4731
696	10848	4716
697	10862	4699
698	10875	4683
699	10889	4666
700	10903	4650
701	10916	4634
702	10930	4617
703	10944	4601
704	10958	4585
705	10990	4576
706	11009	4562
707	11030	4549
708	11051	4535
709	11078	4525
710	11093	4509
711	11107	4492
712	11120	4476
713	11135	4460
714	11148	4443
715	11162	4427
716	11175	4411
717	11188	4394
718	11201	4377
719	11215	4361
720	11228	4344
721	11241	4328
722	11274	4319
723	11288	4303
724	11301	4286
725	11315	4270
726	11328	4254
727	11343	4238
728	11357	4221
729	11371	4205
730	11385	4189
731	11400	4174
732	11416	4158
733	11429	4142
734	11454	4129
735	11471	4114
736	11485	4098
737	11499	4082
738	11513	4066
739	11526	4049
740	11540	4033
741	11553	4017
742	11567	4000
743	11581	3985
744	11594	3968
745	11612	3953
746	11625	3937
747	11639	3921
748	11653	3905
749	11667	3889
750	11680	3872
751	11693	3856
752	11707	3840
753	11720	3823
754	11733	3807
755	11746	3791
756	11759	3774
757	11772	3758
758	11786	3742
759	11799	3726
760	11812	3709
761	11825	3693
762	11839	3677
763	11852	3661
764	11865	3645
765	11878	3628
766	11893	3612
767	11907	3597
768	11922	3581
769	11938	3566
770	11953	3550
771	12011	3547
772	12048	3538
773	12073	3525
774	12096	3511
775	12118	3498
776	12139	3483
777	12218	3486
778	12237	3471
779	12263	3458
780	12298	3448
781	12334	3438
782	12371	3428
783	12400	3416
784	12415	3400
785	12436	3385
786	12459	3372
787	12476	3356
788	12491	3340
789	12507	3324
790	12521	3308
791	12535	3292
792	12549	3275
793	12563	3259
794	12577	3243
795	12590	3226
796	12605	3210
797	12618	3194
798	12632	3177
799	12645	3161
800	12660	3145
801	12674	3129
802	12688	3112
803	12702	3096
804	12716	3080
805	12730	3064
806	12745	3048
807	12759	3032
808	12774	3015
809	12787	2999
810	12801	2983
811	12815	2967
812	12828	2950
813	12843	2934
814	12857	2918
815	12871	2902
816	12885	2886
817	12898	2869
818	12912	2853
819	12926	2837
820	12940	2821
821	12954	2805
822	12968	2789
823	12982	2773
824	12996	2756
825	13030	2744
826	13047	2729
827	13061	2713
828	13074	2696
829	13087	2680
830	13100	2664
831	13114	2648
832	13127	2631
833	13140	2615
834	13154	2599
835	13167	2583
836	13181	2567
837	13194	2550
838	13208	2534
839	13224	2518
840	13238	2502
841	13252	2486
842	13265	2470
843	13279	2454
844	13293	2438
845	13306	2422
846	13320	2406
847	13344	2391
848	13357	2375
849	13370	2359
850	13384	2343
851	13397	2327
852	13411	2311
853	13424	2295
854	13438	2278
855	13461	2264
856	13475	2248
857	13491	2232
858	13505	2216
859	13519	2200
860	13532	2184
861	13545	2168
862	13559	2152
863	13572	2136
864	13586	2120
865	13601	2104
866	13615	2088
867	13629	2072
868	13644	2056
869	13657	2040
870	13671	2024
871	13685	2008
872	13698	1992
873	13712	1976
874	13726	1960
875	13740	1944
876	13754	1929
877	13768	1913
878	13782	1897
879	13796	1881
880	13809	1865
881	13823	1849
882	13837	1833
883	13851	1817
884	13866	1801
885	13879	1785
886	13893	1769
887	13907	1754
888	13921	1738
889	13935	1722
890	13951	1706
891	13965	1690
892	13979	1675
893	13993	1659
894	14008	1643
895	14042	1629
896	14061	1614
897	14075	1598
898	14088	1582
899	14102	1566
900	14115	1550
901	14129	1535
902	14142	1519
903	14156	1503
904	14169	1487
905	14183	1471
906	14197	1455
907	14210	1439
908	14224	1424
909	14238	1408
910	14251	1392
911	14264	1376
912	14278	1360
913	14292	1344
914	14306	1328
915	14319	1313
916	14333	1297
917	14347	1281
918	14360	1265
919	14374	1249
920	14388	1234
921	14401	1218
922	14415	1202
923	14429	1186
924	14442	1171
925	14461	1155
926	14481	1140
927	14495	1124
928	14509	1108
929	14523	1093
930	14536	1077
931	14550	1061
932	14564	1045
933	14578	1030
934	14591	1014
935	14605	998
936	14618	982
937	14632	967
938	14646	951
939	14659	935
940	14673	920
941	14687	904
942	14700	888
943	14714	872
944	14728	857
945	14742	841
946	14755	825
947	14769	810
948	14783	794
949	14796	778
950	14810	763
951	14823	747
952	14837	731
953	14851	716
954	14864	700
955	14878	684
956	14892	669
957	14907	653
958	14920	637
959	14934	622
960	14947	606
961	14961	591
962	14975	575
963	14989	559
964	15002	544
965	15016	528
966	15050	513
967	15072	498
968	15086	482
969	15100	467
970	15114	451
971	15127	435
972	15143	420
973	15159	404
974	15175	389
975	15193	373
976	15208	358
977	15224	342
978	15240	326
979	15255	311
980	15271	295
981	15286	280
982	15302	264
983	15316	249
984	15358	233
985	15374	218
986	15388	202
987	15403	187
988	15417	171
989	15432	155
990	15447	140
991	15460	124
992	15479	109
993	15502	93
994	15518	77
995	15532	62
996	15547	46
997	15560	31
998	15573	15
999	15586	0
