iter	Passed	Remaining
216	3680	13278
217	3697	13263
218	3711	13237
219	3729	13221
220	3744	13200
221	3759	13175
222	3775	13154
223	3788	13123
224	3801	13094
225	3815	13066
226	3829	13039
227	3845	13020
228	3858	12992
229	3875	12975
230	3900	12984
231	3913	12955
232	3927	12928
233	3940	12900
234	3954	12873
235	3968	12847
236	3982	12821
237	3995	12793
238	4009	12766
239	4022	12738
240	4036	12711
241	4049	12684
242	4063	12658
243	4076	12631
244	4090	12605
245	4104	12579
246	4117	12553
247	4130	12526
248	4144	12499
249	4158	12474
250	4171	12447
251	4184	12422
252	4198	12396
253	4211	12370
254	4225	12344
255	4238	12318
256	4251	12292
257	4265	12267
258	4280	12245
259	4295	12225
260	4310	12204
261	4325	12183
262	4339	12159
263	4353	12138
264	4368	12116
265	4383	12095
266	4459	12243
267	4495	12279
268	4518	12278
269	4544	12287
270	4564	12279
271	4669	12497
272	4682	12470
273	4696	12442
274	4709	12415
275	4723	12390
276	4736	12362
277	4749	12335
278	4763	12309
279	4776	12283
280	4790	12256
281	4803	12230
282	4817	12204
283	4830	12178
284	4844	12152
285	4857	12126
286	4870	12100
287	4883	12074
288	4897	12048
289	4910	12023
290	4924	11998
291	4938	11973
292	4951	11948
293	4965	11923
294	4979	11899
295	5004	11902
296	5017	11877
297	5031	11852
298	5044	11827
299	5058	11802
300	5071	11776
301	5084	11751
302	5098	11727
303	5111	11702
304	5124	11678
305	5138	11653
306	5152	11630
307	5165	11606
308	5179	11582
309	5193	11558
310	5206	11534
311	5219	11510
312	5233	11487
313	5248	11465
314	5261	11441
315	5274	11417
316	5288	11394
317	5301	11370
318	5316	11349
319	5330	11326
320	5344	11304
321	5357	11280
322	5371	11258
323	5386	11238
324	5400	11216
325	5413	11192
326	5426	11169
327	5440	11146
328	5453	11122
329	5499	11166
330	5549	11217
331	5567	11202
332	5586	11190
333	5612	11190
334	5625	11166
335	5639	11144
336	5652	11120
337	5665	11096
338	5679	11073
339	5692	11050
340	5708	11031
341	5721	11008
342	5735	10985
343	5748	10962
344	5761	10939
345	5776	10919
346	5792	10900
347	5805	10877
348	5819	10855
349	5832	10832
350	5846	10809
351	5859	10787
352	5873	10764
353	5886	10741
354	5899	10719
355	5913	10696
356	5926	10674
357	5940	10653
358	5954	10631
359	5968	10610
360	5983	10590
361	5997	10569
362	6019	10563
363	6035	10545
364	6049	10524
365	6063	10502
366	6077	10481
367	6090	10459
368	6104	10438
369	6118	10418
370	6132	10396
371	6145	10374
372	6159	10353
373	6172	10331
374	6185	10309
375	6199	10289
376	6212	10266
377	6226	10245
378	6240	10224
379	6254	10204
380	6268	10183
381	6281	10162
382	6294	10140
383	6307	10119
384	6321	10097
385	6334	10076
386	6348	10055
387	6361	10034
388	6374	10013
389	6388	9992
390	6401	9970
391	6415	9949
392	6428	9928
393	6444	9911
394	6465	9902
395	6488	9896
396	6503	9878
397	6518	9859
398	6538	9849
399	6685	10028
400	6704	10014
401	6722	10000
402	6750	9999
403	6763	9978
404	6777	9956
405	6790	9935
406	6804	9914
407	6817	9892
408	6830	9870
409	6844	9849
410	6857	9827
411	6870	9806
412	6884	9784
413	6897	9763
414	6910	9741
415	6924	9721
416	6937	9699
417	6951	9678
418	6964	9657
419	6978	9636
420	6991	9615
421	7005	9594
422	7018	9573
423	7032	9553
424	7045	9532
425	7059	9511
426	7072	9490
427	7085	9469
428	7099	9449
429	7115	9432
430	7129	9412
431	7142	9391
432	7168	9386
433	7181	9365
434	7194	9344
435	7208	9324
436	7221	9304
437	7235	9283
438	7249	9263
439	7262	9243
440	7276	9223
441	7290	9203
442	7303	9182
443	7317	9162
444	7330	9142
445	7344	9122
446	7357	9102
447	7371	9082
448	7384	9062
449	7398	9042
450	7411	9022
451	7425	9002
452	7438	8982
453	7452	8963
454	7466	8942
455	7479	8923
456	7493	8903
457	7507	8884
458	7520	8864
459	7534	8844
460	7547	8824
461	7561	8805
462	7575	8785
463	7588	8766
464	7602	8746
465	7615	8726
466	7629	8707
467	7642	8687
468	7655	8667
469	7675	8655
470	7749	8704
471	7768	8690
472	7786	8675
473	7814	8671
474	7827	8651
475	7840	8631
476	7854	8611
477	7867	8591
478	7880	8571
479	7894	8551
480	7907	8531
481	7920	8512
482	7933	8492
483	7947	8473
484	7960	8453
485	7974	8433
486	7988	8414
487	8001	8395
488	8015	8376
489	8029	8357
490	8042	8337
491	8056	8318
492	8070	8299
493	8083	8279
494	8096	8260
495	8109	8240
496	8123	8221
497	8136	8202
498	8150	8183
499	8163	8163
500	8177	8144
501	8190	8125
502	8204	8106
503	8229	8099
504	8243	8080
505	8257	8061
506	8271	8042
507	8284	8023
508	8297	8004
509	8311	7985
510	8324	7966
511	8338	7947
512	8351	7928
513	8364	7909
514	8381	7893
515	8395	7875
516	8409	7856
517	8422	7837
518	8436	7818
519	8453	7803
520	8467	7784
521	8481	7766
522	8494	7747
523	8507	7728
524	8521	7709
525	8535	7691
526	8548	7672
527	8561	7653
528	8575	7635
529	8588	7616
530	8602	7597
531	8615	7578
532	8629	7560
533	8642	7541
534	8655	7522
535	8669	7505
536	8682	7486
537	8696	7467
538	8709	7449
539	8723	7430
540	8740	7415
541	8818	7452
542	8836	7437
543	8855	7423
544	8878	7412
545	8895	7396
546	8908	7378
547	8922	7359
548	8936	7340
549	8949	7322
550	8963	7303
551	8976	7285
552	8990	7266
553	9003	7248
554	9016	7229
555	9029	7210
556	9043	7192
557	9056	7174
558	9070	7155
559	9083	7137
560	9096	7118
561	9111	7101
562	9125	7083
563	9139	7065
564	9153	7047
565	9166	7028
566	9182	7012
567	9197	6995
568	9213	6979
569	9229	6962
570	9245	6945
571	9261	6929
572	9276	6913
573	9307	6907
574	9323	6891
575	9339	6874
576	9353	6857
577	9367	6838
578	9380	6820
579	9394	6803
580	9408	6785
581	9422	6767
582	9435	6749
583	9449	6731
584	9462	6712
585	9476	6694
586	9489	6676
587	9503	6658
588	9516	6640
589	9530	6622
590	9543	6604
591	9557	6586
592	9570	6568
593	9583	6550
594	9596	6532
595	9609	6514
596	9623	6496
597	9637	6478
598	9651	6461
599	9665	6443
600	9682	6428
601	9697	6411
602	9712	6394
603	9727	6377
604	9748	6364
605	9771	6353
606	9789	6337
607	9811	6325
608	9889	6349
609	9908	6334
610	9928	6321
611	9948	6306
612	9967	6292
613	10055	6321
614	10095	6319
615	10108	6301
616	10121	6283
617	10136	6265
618	10151	6248
619	10165	6230
620	10179	6212
621	10193	6194
622	10207	6176
623	10223	6160
624	10239	6143
625	10258	6128
626	10275	6112
627	10301	6102
628	10332	6094
629	10352	6080
630	10369	6064
631	10384	6046
632	10418	6040
633	10433	6023
634	10451	6007
635	10465	5989
636	10482	5973
637	10500	5957
638	10513	5939
639	10530	5923
640	10544	5905
641	10560	5888
642	10577	5872
643	10591	5854
644	10605	5837
645	10619	5819
646	10634	5802
647	10661	5791
648	10684	5778
649	10705	5764
650	10733	5754
651	10756	5741
652	10780	5728
653	10808	5718
654	10831	5705
655	10854	5691
656	10886	5683
657	10995	5714
658	11024	5704
659	11053	5694
660	11086	5685
661	11105	5670
662	11125	5654
663	11142	5638
664	11158	5621
665	11176	5605
666	11206	5594
667	11237	5585
668	11287	5584
669	11319	5575
670	11353	5566
671	11380	5554
672	11402	5540
673	11423	5525
674	11441	5508
675	11459	5492
676	11490	5482
677	11512	5467
678	11527	5449
679	11544	5432
680	11558	5414
681	11575	5397
682	11590	5379
683	11608	5362
684	11627	5346
685	11651	5333
686	11672	5318
687	11697	5304
688	11720	5290
689	11747	5277
690	11770	5263
691	11796	5250
692	11818	5235
693	11837	5219
694	11857	5203
695	11873	5186
696	11888	5168
697	11903	5150
698	11917	5131
699	11931	5113
700	12161	5187
701	12214	5185
702	12273	5185
703	12301	5172
704	12350	5167
705	12376	5154
706	12402	5140
707	12427	5125
708	12453	5111
709	12479	5097
710	12503	5082
711	12527	5067
712	12553	5052
713	12576	5037
714	12602	5023
715	12626	5008
716	12652	4993
717	12675	4978
718	12702	4964
719	12726	4949
720	12752	4934
721	12776	4919
722	12802	4905
723	12826	4889
724	12851	4874
725	12873	4858
726	12900	4844
727	12926	4829
728	12952	4814
729	12976	4799
730	13002	4784
731	13026	4769
732	13050	4753
733	13073	4737
734	13101	4723
735	13123	4707
736	13148	4692
737	13251	4704
738	13368	4721
739	13437	4721
740	13475	4710
741	13501	4694
742	13522	4677
743	13550	4662
744	13577	4647
745	13608	4633
746	13638	4619
747	13668	4604
748	13695	4589
749	13722	4574
750	13748	4558
751	13775	4542
752	13801	4527
753	13822	4509
754	13849	4494
755	13879	4479
756	13912	4465
757	13951	4454
758	13983	4440
759	14015	4426
760	14051	4412
761	14087	4399
762	14116	4384
763	14152	4371
764	14186	4358
765	14254	4354
766	14292	4341
767	14324	4327
768	14362	4314
769	14547	4345
770	14637	4347
771	14715	4346
772	14756	4333
773	14785	4317
774	14817	4301
775	14844	4284
776	14872	4268
777	14905	4253
778	14938	4237
779	14970	4222
780	15004	4207
781	15037	4191
782	15071	4176
783	15129	4168
784	15179	4157
785	15225	4145
786	15260	4130
787	15282	4111
788	15304	4092
789	15327	4074
790	15350	4055
791	15371	4037
792	15404	4021
793	15448	4007
794	15596	4021
795	15707	4025
796	15739	4008
797	15783	3995
798	15806	3976
799	15828	3957
800	15850	3937
801	15872	3918
802	15892	3898
803	15916	3880
804	15941	3861
805	15964	3842
806	15983	3822
807	16007	3803
808	16027	3783
809	16048	3764
810	16073	3745
811	16093	3726
812	16114	3706
813	16137	3687
814	16158	3667
815	16180	3648
816	16206	3630
817	16227	3610
818	16248	3590
819	16273	3572
820	16292	3552
821	16313	3532
822	16337	3513
823	16357	3493
824	16378	3474
825	16427	3460
826	16484	3448
827	16544	3436
828	16606	3425
829	16720	3424
830	16815	3419
831	16849	3402
832	16898	3387
833	16927	3369
834	16952	3349
835	16975	3330
836	16999	3310
837	17022	3290
838	17043	3270
839	17074	3252
840	17125	3237
841	17162	3220
842	17187	3200
843	17214	3181
844	17237	3161
845	17270	3143
846	17301	3125
847	17326	3105
848	17350	3085
849	17373	3065
850	17414	3049
851	17437	3028
852	17460	3009
853	17484	2989
854	17506	2968
855	17534	2949
856	17560	2930
857	17584	2910
858	17608	2890
859	17631	2870
860	17654	2850
861	17679	2830
862	17702	2810
863	17726	2790
864	17751	2770
865	17774	2750
866	17955	2754
867	18049	2744
868	18084	2726
869	18126	2708
870	18160	2689
871	18182	2669
872	18210	2649
873	18232	2628
874	18258	2608
875	18279	2587
876	18303	2567
877	18331	2547
878	18360	2527
879	18408	2510
880	18435	2490
881	18460	2469
882	18485	2449
883	18513	2429
884	18538	2408
885	18564	2388
886	18591	2368
887	18615	2347
888	18643	2327
889	18664	2306
890	18689	2286
891	18712	2265
892	18892	2263
893	18976	2250
894	19059	2236
895	19181	2226
896	19224	2207
897	19244	2185
898	19264	2164
899	19330	2147
900	19365	2127
901	19400	2107
902	19430	2087
903	19463	2066
904	19495	2046
905	19531	2026
906	19545	2004
907	19559	1981
908	19573	1959
909	19587	1937
910	19601	1914
911	19614	1892
912	19628	1870
913	19643	1848
914	19656	1826
915	19670	1803
916	19684	1781
917	19698	1759
918	19712	1737
919	19727	1715
920	19740	1693
921	19754	1671
922	19768	1649
923	19781	1627
924	19796	1605
925	19810	1583
926	19823	1561
927	19836	1539
928	19850	1517
929	19863	1495
930	19877	1473
931	19891	1451
932	19905	1429
933	19918	1407
934	19932	1385
935	19946	1363
936	19960	1342
937	19974	1320
938	19987	1298
939	20001	1276
940	20014	1254
941	20028	1233
942	20042	1211
943	20056	1189
944	20070	1168
945	20083	1146
946	20096	1124
947	20110	1103
948	20124	1081
949	20137	1059
950	20183	1039
951	20243	1020
952	20262	999
953	20281	977
954	20306	956
955	20326	935
956	20340	913
957	20354	892
958	20385	871
959	20399	849
960	20418	828
961	20437	807
962	20452	785
963	20466	764
964	20479	742
965	20493	721
966	20507	699
967	20521	678
968	20535	656
969	20549	635
970	20562	614
971	20576	592
972	20591	571
973	20605	550
974	20619	528
975	20633	507
976	20648	486
977	20662	464
978	20676	443
979	20691	422
980	20705	401
981	20720	379
982	20734	358
983	20749	337
984	20764	316
985	20779	295
986	20795	273
987	20810	252
988	20825	231
989	20840	210
990	20855	189
991	20873	168
992	20895	147
993	20911	126
994	20927	105
995	20944	84
996	20959	63
997	20974	42
998	20989	21
999	21005	0
