iter	Passed	Remaining
260	4419	12514
261	4437	12499
262	4451	12473
263	4464	12446
264	4478	12420
265	4491	12394
266	4506	12372
267	4521	12349
268	4536	12327
269	4598	12433
270	4643	12491
271	4663	12481
272	4676	12454
273	4689	12426
274	4703	12399
275	4716	12372
276	4729	12345
277	4745	12323
278	4759	12300
279	4773	12273
280	4786	12246
281	4799	12220
282	4813	12194
283	4826	12167
284	4839	12141
285	4852	12115
286	4866	12089
287	4879	12062
288	4892	12035
289	4905	12009
290	4919	11986
291	4933	11962
292	4946	11936
293	4960	11912
294	4973	11886
295	4986	11860
296	4999	11834
297	5013	11810
298	5026	11785
299	5040	11760
300	5053	11736
301	5083	11749
302	5099	11731
303	5113	11707
304	5126	11682
305	5139	11657
306	5153	11632
307	5166	11607
308	5179	11583
309	5192	11558
310	5205	11533
311	5219	11509
312	5232	11484
313	5246	11461
314	5259	11436
315	5272	11413
316	5286	11389
317	5299	11366
318	5313	11342
319	5326	11318
320	5339	11294
321	5352	11270
322	5366	11247
323	5379	11223
324	5392	11199
325	5406	11176
326	5419	11153
327	5432	11130
328	5445	11106
329	5458	11083
330	5472	11059
331	5485	11036
332	5498	11013
333	5511	10990
334	5524	10967
335	5538	10944
336	5551	10921
337	5564	10898
338	5577	10875
339	5591	10853
340	5604	10830
341	5617	10808
342	5657	10836
343	5676	10824
344	5696	10814
345	5709	10792
346	5723	10770
347	5736	10747
348	5749	10725
349	5763	10703
350	5776	10681
351	5789	10658
352	5802	10635
353	5815	10613
354	5831	10595
355	5845	10574
356	5858	10552
357	5871	10529
358	5884	10507
359	5898	10485
360	5914	10469
361	5927	10447
362	5941	10426
363	5954	10403
364	5967	10382
365	5980	10359
366	5993	10338
367	6007	10317
368	6020	10296
369	6034	10274
370	6047	10253
371	6061	10232
372	6074	10210
373	6087	10189
374	6111	10186
375	6125	10165
376	6140	10147
377	6153	10126
378	6167	10105
379	6180	10083
380	6193	10062
381	6207	10042
382	6220	10021
383	6234	10000
384	6247	9980
385	6262	9961
386	6279	9946
387	6296	9930
388	6311	9913
389	6324	9892
390	6338	9873
391	6353	9854
392	6367	9834
393	6380	9813
394	6393	9792
395	6406	9772
396	6420	9751
397	6433	9730
398	6446	9710
399	6459	9689
400	6473	9669
401	6486	9648
402	6504	9634
403	6517	9614
404	6530	9593
405	6543	9574
406	6557	9553
407	6570	9533
408	6583	9513
409	6596	9492
410	6610	9472
411	6623	9452
412	6636	9433
413	6653	9418
414	6698	9442
415	6721	9436
416	6735	9416
417	6748	9396
418	6761	9375
419	6774	9355
420	6788	9335
421	6801	9315
422	6814	9295
423	6827	9274
424	6842	9256
425	6855	9236
426	6868	9216
427	6881	9196
428	6894	9176
429	6908	9157
430	6921	9137
431	6934	9118
432	6947	9098
433	6961	9079
434	6974	9059
435	6987	9039
436	7001	9019
437	7014	9000
438	7027	8980
439	7040	8960
440	7054	8941
441	7067	8922
442	7080	8902
443	7093	8882
444	7106	8863
445	7125	8851
446	7144	8838
447	7159	8821
448	7172	8802
449	7186	8783
450	7199	8764
451	7213	8745
452	7228	8727
453	7241	8708
454	7254	8689
455	7267	8670
456	7281	8651
457	7295	8633
458	7308	8614
459	7321	8595
460	7335	8576
461	7348	8557
462	7361	8538
463	7374	8518
464	7387	8499
465	7401	8480
466	7414	8461
467	7427	8443
468	7441	8424
469	7455	8406
470	7468	8388
471	7481	8369
472	7494	8350
473	7508	8331
474	7521	8313
475	7539	8299
476	7553	8281
477	7566	8263
478	7582	8247
479	7596	8229
480	7610	8211
481	7623	8192
482	7636	8173
483	7649	8155
484	7663	8137
485	7678	8121
486	7725	8138
487	7748	8129
488	7764	8114
489	7778	8095
490	7791	8077
491	7804	8058
492	7817	8039
493	7830	8021
494	7844	8002
495	7857	7984
496	7872	7967
497	7889	7952
498	7903	7934
499	7918	7918
500	7932	7901
501	7945	7882
502	7959	7864
503	7972	7845
504	7985	7827
505	7998	7809
506	8012	7790
507	8025	7772
508	8038	7754
509	8051	7735
510	8065	7718
511	8078	7700
512	8092	7682
513	8105	7664
514	8118	7645
515	8132	7627
516	8149	7613
517	8173	7605
518	8187	7588
519	8201	7570
520	8214	7552
521	8227	7534
522	8241	7516
523	8255	7498
524	8268	7480
525	8281	7462
526	8295	7445
527	8308	7427
528	8321	7409
529	8335	7391
530	8348	7373
531	8361	7355
532	8379	7341
533	8399	7329
534	8418	7317
535	8437	7304
536	8455	7290
537	8468	7272
538	8481	7254
539	8494	7236
540	8508	7218
541	8521	7201
542	8535	7183
543	8548	7165
544	8561	7147
545	8574	7129
546	8587	7111
547	8601	7094
548	8614	7076
549	8627	7059
550	8641	7041
551	8654	7023
552	8667	7006
553	8681	6988
554	8694	6971
555	8739	6979
556	8758	6966
557	8780	6955
558	8793	6937
559	8807	6919
560	8820	6902
561	8833	6884
562	8846	6866
563	8859	6849
564	8875	6833
565	8896	6821
566	8909	6804
567	8924	6787
568	8937	6770
569	8951	6752
570	8964	6735
571	8978	6717
572	8991	6700
573	9004	6682
574	9017	6665
575	9031	6648
576	9045	6631
577	9061	6615
578	9080	6602
579	9099	6589
580	9118	6575
581	9134	6560
582	9150	6545
583	9165	6528
584	9191	6520
585	9215	6510
586	9232	6495
587	9249	6480
588	9265	6465
589	9281	6450
590	9298	6435
591	9315	6420
592	9332	6405
593	9350	6391
594	9369	6377
595	9386	6362
596	9404	6348
597	9421	6333
598	9439	6318
599	9456	6304
600	9473	6289
601	9490	6274
602	9507	6259
603	9523	6244
604	9541	6229
605	9558	6214
606	9575	6199
607	9592	6184
608	9609	6169
609	9626	6154
610	9642	6138
611	9659	6123
612	9679	6111
613	9699	6097
614	9719	6084
615	9774	6093
616	9806	6087
617	9834	6078
618	9853	6064
619	9871	6050
620	9888	6034
621	9905	6019
622	9923	6004
623	9939	5989
624	9955	5973
625	9973	5958
626	9990	5943
627	10006	5927
628	10023	5912
629	10039	5896
630	10057	5881
631	10074	5866
632	10092	5851
633	10109	5836
634	10126	5820
635	10144	5806
636	10163	5791
637	10180	5776
638	10198	5761
639	10214	5745
640	10241	5735
641	10264	5723
642	10281	5708
643	10298	5693
644	10315	5677
645	10332	5662
646	10349	5646
647	10366	5630
648	10382	5615
649	10399	5599
650	10416	5584
651	10433	5568
652	10450	5553
653	10467	5537
654	10483	5521
655	10500	5506
656	10517	5490
657	10533	5474
658	10550	5459
659	10565	5442
660	10582	5427
661	10598	5411
662	10614	5395
663	10630	5379
664	10646	5363
665	10661	5346
666	10676	5330
667	10694	5315
668	10712	5300
669	10729	5284
670	10747	5269
671	10764	5254
672	10816	5255
673	10843	5244
674	10872	5234
675	10889	5219
676	10908	5204
677	10926	5189
678	10943	5173
679	10959	5157
680	10977	5142
681	10994	5126
682	11012	5111
683	11030	5095
684	11046	5079
685	11062	5063
686	11080	5048
687	11100	5033
688	11117	5018
689	11134	5002
690	11153	4987
691	11173	4972
692	11191	4958
693	11209	4942
694	11225	4926
695	11243	4910
696	11263	4896
697	11292	4885
698	11311	4870
699	11327	4854
700	11343	4838
701	11361	4822
702	11380	4807
703	11397	4792
704	11414	4776
705	11432	4760
706	11450	4745
707	11468	4729
708	11485	4713
709	11503	4698
710	11523	4683
711	11543	4669
712	11560	4653
713	11574	4636
714	11589	4619
715	11608	4604
716	11627	4589
717	11656	4578
718	11672	4561
719	11686	4544
720	11704	4529
721	11722	4513
722	11740	4497
723	11756	4481
724	11774	4466
725	11793	4450
726	11827	4441
727	11886	4441
728	11915	4429
729	11942	4417
730	11967	4404
731	11985	4388
732	12003	4372
733	12020	4356
734	12036	4339
735	12053	4323
736	12069	4307
737	12086	4290
738	12103	4274
739	12119	4258
740	12135	4241
741	12152	4225
742	12168	4209
743	12186	4193
744	12202	4176
745	12219	4160
746	12236	4144
747	12254	4128
748	12271	4112
749	12288	4096
750	12305	4079
751	12324	4064
752	12341	4048
753	12361	4033
754	12519	4062
755	12537	4046
756	12557	4030
757	12575	4014
758	12593	3998
759	12607	3981
760	12621	3963
761	12636	3946
762	12654	3930
763	12673	3914
764	12692	3898
765	12709	3882
766	12724	3865
767	12742	3849
768	12759	3832
769	12776	3816
770	12793	3800
771	12811	3783
772	12828	3767
773	12846	3751
774	12900	3745
775	12921	3729
776	12944	3715
777	12958	3697
778	12972	3680
779	12986	3662
780	13000	3645
781	13014	3627
782	13027	3610
783	13042	3593
784	13055	3575
785	13070	3558
786	13083	3541
787	13097	3523
788	13111	3506
789	13125	3488
790	13138	3471
791	13152	3454
792	13166	3436
793	13180	3419
794	13194	3402
795	13208	3384
796	13221	3367
797	13235	3350
798	13249	3333
799	13263	3315
800	13277	3298
801	13290	3281
802	13304	3263
803	13318	3246
804	13332	3229
805	13357	3215
806	13373	3198
807	13389	3181
808	13403	3164
809	13418	3147
810	13433	3130
811	13447	3113
812	13462	3096
813	13477	3079
814	13492	3062
815	13507	3045
816	13521	3028
817	13537	3011
818	13552	2995
819	13566	2978
820	13581	2961
821	13595	2944
822	13610	2927
823	13626	2910
824	13641	2893
825	13654	2876
826	13667	2859
827	13681	2842
828	13695	2824
829	13708	2807
830	13722	2790
831	13735	2773
832	13749	2756
833	13766	2740
834	13779	2722
835	13792	2705
836	13805	2688
837	13819	2671
838	13835	2655
839	13849	2637
840	13862	2620
841	13876	2603
842	13890	2586
843	13939	2576
844	13959	2560
845	13979	2544
846	13996	2528
847	14010	2511
848	14023	2494
849	14036	2477
850	14050	2460
851	14063	2442
852	14076	2425
853	14090	2408
854	14103	2391
855	14116	2374
856	14130	2357
857	14143	2340
858	14156	2323
859	14170	2306
860	14183	2289
861	14196	2272
862	14210	2255
863	14223	2238
864	14236	2221
865	14249	2204
866	14263	2187
867	14276	2171
868	14289	2154
869	14303	2137
870	14316	2120
871	14329	2103
872	14343	2086
873	14356	2069
874	14370	2052
875	14387	2036
876	14406	2020
877	14420	2003
878	14433	1986
879	14446	1970
880	14460	1953
881	14473	1936
882	14486	1919
883	14499	1902
884	14513	1885
885	14526	1869
886	14540	1852
887	14553	1835
888	14567	1818
889	14581	1802
890	14594	1785
891	14607	1768
892	14621	1751
893	14634	1735
894	14648	1718
895	14661	1701
896	14676	1685
897	14692	1668
898	14706	1652
899	14719	1635
900	14732	1618
901	14746	1602
902	14760	1585
903	14773	1568
904	14787	1552
905	14802	1535
906	14816	1519
907	14829	1502
908	14843	1485
909	14856	1469
910	14869	1452
911	14883	1436
912	14896	1419
913	14910	1402
914	14923	1386
915	14989	1374
916	15047	1362
917	15065	1345
918	15087	1329
919	15102	1313
920	15116	1296
921	15129	1279
922	15143	1263
923	15158	1246
924	15172	1230
925	15185	1213
926	15198	1196
927	15212	1180
928	15225	1163
929	15239	1147
930	15252	1130
931	15266	1113
932	15279	1097
933	15292	1080
934	15306	1064
935	15319	1047
936	15333	1030
937	15346	1014
938	15359	997
939	15373	981
940	15387	964
941	15400	948
942	15413	931
943	15427	915
944	15440	898
945	15453	882
946	15466	865
947	15488	849
948	15505	833
949	15518	816
950	15532	800
951	15545	783
952	15559	767
953	15572	750
954	15586	734
955	15599	717
956	15612	701
957	15625	685
958	15639	668
959	15653	652
960	15666	635
961	15679	619
962	15692	602
963	15706	586
964	15719	570
965	15732	553
966	15746	537
967	15759	520
968	15773	504
969	15786	488
970	15800	471
971	15816	455
972	15829	439
973	15842	422
974	15856	406
975	15869	390
976	15883	373
977	15896	357
978	15910	341
979	15923	324
980	15936	308
981	15950	292
982	15963	276
983	15977	259
984	15990	243
985	16003	227
986	16017	210
987	16045	194
988	16088	178
989	16107	162
990	16127	146
991	16141	130
992	16154	113
993	16167	97
994	16181	81
995	16194	65
996	16208	48
997	16221	32
998	16235	16
999	16249	0
