iter	Passed	Remaining
389	5849	1649
390	5862	1634
391	5875	1618
392	5889	1603
393	5902	1588
394	5989	1592
395	6003	1576
396	6016	1560
397	6029	1545
398	6043	1529
399	6056	1514
400	6069	1498
401	6082	1482
402	6096	1467
403	6109	1451
404	6122	1436
405	6135	1420
406	6148	1404
407	6161	1389
408	6175	1373
409	6188	1358
410	6201	1342
411	6215	1327
412	6228	1311
413	6241	1296
414	6254	1281
415	6268	1265
416	6281	1250
417	6294	1234
418	6307	1219
419	6320	1203
420	6334	1188
421	6347	1173
422	6360	1157
423	6373	1142
424	6387	1127
425	6400	1111
426	6429	1099
427	6549	1101
428	6567	1086
429	6589	1072
430	6604	1057
431	6617	1041
432	6631	1026
433	6644	1010
434	6657	994
435	6671	979
436	6684	963
437	6697	948
438	6710	932
439	6723	916
440	6736	901
441	6749	885
442	6762	870
443	6775	854
444	6789	839
445	6802	823
446	6815	808
447	6828	792
448	6841	777
449	6854	761
450	6868	746
451	6881	730
452	6894	715
453	6909	700
454	6922	684
455	6936	669
456	6949	653
457	6962	638
458	6976	623
459	6989	607
460	7019	593
461	7038	578
462	7052	563
463	7067	548
464	7080	532
465	7094	517
466	7107	502
467	7121	486
468	7134	471
469	7147	456
470	7161	440
471	7174	425
472	7188	410
473	7201	395
474	7215	379
475	7229	364
476	7242	349
477	7255	333
478	7268	318
479	7281	303
480	7294	288
481	7308	272
482	7321	257
483	7334	242
484	7348	227
485	7361	212
486	7375	196
487	7388	181
488	7401	166
489	7415	151
490	7428	136
491	7441	120
492	7454	105
493	7467	90
494	7481	75
495	7494	60
496	7507	45
497	7520	30
498	7538	15
499	7599	0
