iter	Logloss	Recall	Precision	Accuracy
198	0.1129752157	1	1	1
199	0.1118862824	1	1	1
200	0.1106239774	1	1	1
201	0.1098048723	1	1	1
202	0.1087550504	1	1	1
203	0.1078891403	1	1	1
204	0.1072668599	1	1	1
205	0.1063599717	1	1	1
206	0.1057388553	1	1	1
207	0.1050696053	1	1	1
208	0.1044798479	1	1	1
209	0.1037898065	1	1	1
210	0.1028398364	1	1	1
211	0.1022824478	1	1	1
212	0.1014397669	1	1	1
213	0.1007721218	1	1	1
214	0.09976156128	1	1	1
215	0.09893872463	1	1	1
216	0.09810967408	1	1	1
217	0.09761778208	1	1	1
218	0.09661710042	1	1	1
219	0.09582293773	1	1	1
220	0.09483515593	1	1	1
221	0.09390900906	1	1	1
222	0.09308408964	1	1	1
223	0.0924446655	1	1	1
224	0.09159018014	1	1	1
225	0.09065131538	1	1	1
226	0.09007623268	1	1	1
227	0.08948467169	1	1	1
228	0.08864225543	1	1	1
229	0.08798382837	1	1	1
230	0.08705657383	1	1	1
231	0.08655995206	1	1	1
232	0.08588004543	1	1	1
233	0.08526858563	1	1	1
234	0.08450815069	1	1	1
235	0.08395610431	1	1	1
236	0.08318436043	1	1	1
237	0.08253072486	1	1	1
238	0.08187653809	1	1	1
239	0.08117877386	1	1	1
240	0.0805631737	1	1	1
241	0.07971019901	1	1	1
242	0.07908309081	1	1	1
243	0.07858483157	1	1	1
244	0.07789157215	1	1	1
245	0.07714754962	1	1	1
246	0.07635676901	1	1	1
247	0.07591303444	1	1	1
248	0.07520506411	1	1	1
249	0.07456451282	1	1	1
250	0.07410519339	1	1	1
251	0.07340795994	1	1	1
252	0.07271392819	1	1	1
253	0.07211782525	1	1	1
254	0.0716079296	1	1	1
255	0.07107909132	1	1	1
256	0.07070492593	1	1	1
257	0.07011580014	1	1	1
258	0.06959268495	1	1	1
259	0.06898220094	1	1	1
260	0.0684714085	1	1	1
261	0.06788242247	1	1	1
262	0.06720983789	1	1	1
263	0.0666713538	1	1	1
264	0.06616900528	1	1	1
265	0.06565086591	1	1	1
266	0.0653075783	1	1	1
267	0.06491316798	1	1	1
268	0.06433384227	1	1	1
269	0.06378968144	1	1	1
270	0.06336056269	1	1	1
271	0.06289711231	1	1	1
272	0.0622518754	1	1	1
273	0.06165038572	1	1	1
274	0.06113395889	1	1	1
275	0.06071168707	1	1	1
276	0.06025665046	1	1	1
277	0.05966558852	1	1	1
278	0.05904653188	1	1	1
279	0.05862864627	1	1	1
280	0.05820624715	1	1	1
281	0.05779998559	1	1	1
282	0.05734369431	1	1	1
283	0.05696947049	1	1	1
284	0.05636788273	1	1	1
285	0.05604938523	1	1	1
286	0.05564296749	1	1	1
287	0.0552483696	1	1	1
288	0.0549186347	1	1	1
289	0.05446489724	1	1	1
290	0.05410605473	1	1	1
291	0.0537542702	1	1	1
292	0.05346122803	1	1	1
293	0.05292629909	1	1	1
294	0.05252236622	1	1	1
295	0.05200609164	1	1	1
296	0.05163981029	1	1	1
297	0.05111992282	1	1	1
298	0.05067844689	1	1	1
299	0.05031098764	1	1	1
300	0.04990948733	1	1	1
301	0.04962244684	1	1	1
302	0.04916860143	1	1	1
303	0.04875960897	1	1	1
304	0.04845723773	1	1	1
305	0.04802403466	1	1	1
306	0.04777798173	1	1	1
307	0.04733109633	1	1	1
308	0.04695295752	1	1	1
309	0.04660313859	1	1	1
310	0.04627850323	1	1	1
311	0.04602611751	1	1	1
312	0.04565890681	1	1	1
313	0.04532490914	1	1	1
314	0.04496960752	1	1	1
315	0.04462046419	1	1	1
316	0.04429588861	1	1	1
317	0.04401884122	1	1	1
318	0.04373853785	1	1	1
319	0.04345564171	1	1	1
320	0.04301321156	1	1	1
321	0.04270129488	1	1	1
322	0.04237247809	1	1	1
323	0.04208426081	1	1	1
324	0.04169987986	1	1	1
325	0.04143108063	1	1	1
326	0.04111667654	1	1	1
327	0.04091156339	1	1	1
328	0.04054822794	1	1	1
329	0.04030171562	1	1	1
330	0.03999966383	1	1	1
331	0.03971847556	1	1	1
332	0.03942873109	1	1	1
333	0.03911170955	1	1	1
334	0.03890410505	1	1	1
335	0.03860010398	1	1	1
336	0.03837936987	1	1	1
337	0.0381450472	1	1	1
338	0.03786632383	1	1	1
339	0.03762714659	1	1	1
340	0.03735321911	1	1	1
341	0.03715498879	1	1	1
342	0.03695851676	1	1	1
343	0.03668977533	1	1	1
344	0.03649687641	1	1	1
345	0.03627790025	1	1	1
346	0.03595793095	1	1	1
347	0.03572149577	1	1	1
348	0.03543398845	1	1	1
349	0.03517217129	1	1	1
350	0.03494660529	1	1	1
351	0.03472486107	1	1	1
352	0.0344875254	1	1	1
353	0.03423551601	1	1	1
354	0.03401888458	1	1	1
355	0.0337468664	1	1	1
356	0.03351207851	1	1	1
357	0.03331326613	1	1	1
358	0.03311205864	1	1	1
359	0.03287931997	1	1	1
360	0.03272748136	1	1	1
361	0.03257936674	1	1	1
362	0.03231933659	1	1	1
363	0.03212030774	1	1	1
364	0.03198367072	1	1	1
365	0.03174593059	1	1	1
366	0.03155401288	1	1	1
367	0.03134328333	1	1	1
368	0.03113564226	1	1	1
369	0.03097792512	1	1	1
370	0.03080818093	1	1	1
371	0.03059338744	1	1	1
372	0.03041387864	1	1	1
373	0.03022106279	1	1	1
374	0.03001028222	1	1	1
375	0.02981703196	1	1	1
376	0.02967317913	1	1	1
377	0.02947993281	1	1	1
378	0.02931935487	1	1	1
379	0.02911537546	1	1	1
380	0.02894664212	1	1	1
381	0.02879187978	1	1	1
382	0.02861300123	1	1	1
383	0.02842350655	1	1	1
384	0.02817122186	1	1	1
385	0.02803859174	1	1	1
386	0.02787179617	1	1	1
387	0.02764251896	1	1	1
388	0.02749213264	1	1	1
389	0.02732890053	1	1	1
390	0.02713708576	1	1	1
391	0.02697580631	1	1	1
392	0.02683337835	1	1	1
393	0.02666568399	1	1	1
394	0.0265021922	1	1	1
395	0.02637092891	1	1	1
396	0.02622868901	1	1	1
397	0.02605369449	1	1	1
398	0.02590491287	1	1	1
399	0.02578579033	1	1	1
400	0.0256294618	1	1	1
401	0.0255063218	1	1	1
402	0.02536800985	1	1	1
403	0.02524187842	1	1	1
404	0.02512926371	1	1	1
405	0.0250111054	1	1	1
406	0.02488186218	1	1	1
407	0.02473869802	1	1	1
408	0.02462023787	1	1	1
409	0.02447973376	1	1	1
410	0.02434067632	1	1	1
411	0.02421483238	1	1	1
412	0.02405829047	1	1	1
413	0.02395820732	1	1	1
414	0.02386148633	1	1	1
415	0.02373001479	1	1	1
416	0.02361062384	1	1	1
417	0.02348281725	1	1	1
418	0.02332197046	1	1	1
419	0.02322343474	1	1	1
420	0.02306124665	1	1	1
421	0.02294190507	1	1	1
422	0.02281213243	1	1	1
423	0.022671345	1	1	1
424	0.02256605052	1	1	1
425	0.02246929263	1	1	1
426	0.02235318744	1	1	1
427	0.02224675649	1	1	1
428	0.02213286936	1	1	1
429	0.0220432018	1	1	1
430	0.0219258125	1	1	1
431	0.02181745039	1	1	1
432	0.021702903	1	1	1
433	0.0215902722	1	1	1
434	0.02145242404	1	1	1
435	0.02137149915	1	1	1
436	0.02125929007	1	1	1
437	0.02115798983	1	1	1
438	0.02105502144	1	1	1
439	0.02095194354	1	1	1
440	0.02083018465	1	1	1
441	0.02074038506	1	1	1
442	0.02063830112	1	1	1
443	0.02052928868	1	1	1
444	0.02042952937	1	1	1
445	0.02034254355	1	1	1
446	0.02024227471	1	1	1
447	0.0201547119	1	1	1
448	0.02004789368	1	1	1
449	0.01994488577	1	1	1
450	0.01986159654	1	1	1
451	0.01979871149	1	1	1
452	0.01969977275	1	1	1
453	0.0195656402	1	1	1
454	0.01944227203	1	1	1
455	0.01934981957	1	1	1
456	0.01928402071	1	1	1
457	0.0191717673	1	1	1
458	0.0190457756	1	1	1
459	0.01893668056	1	1	1
460	0.01885816231	1	1	1
461	0.01879131204	1	1	1
462	0.01871252589	1	1	1
463	0.01863676828	1	1	1
464	0.01852940046	1	1	1
465	0.01844016719	1	1	1
466	0.01836514013	1	1	1
467	0.01828450979	1	1	1
468	0.01817070993	1	1	1
469	0.01810775664	1	1	1
470	0.01802908273	1	1	1
471	0.01794472827	1	1	1
472	0.01784689364	1	1	1
473	0.01779073473	1	1	1
474	0.01769698535	1	1	1
475	0.01762162789	1	1	1
476	0.01754037631	1	1	1
477	0.0174767874	1	1	1
478	0.0173739998	1	1	1
479	0.01729149155	1	1	1
480	0.01720529359	1	1	1
481	0.01714197163	1	1	1
482	0.01707538119	1	1	1
483	0.01699855107	1	1	1
484	0.016921553	1	1	1
485	0.01686278502	1	1	1
486	0.0167690186	1	1	1
487	0.01670506113	1	1	1
488	0.01661129774	1	1	1
489	0.01655029095	1	1	1
490	0.01648894204	1	1	1
491	0.01642769624	1	1	1
492	0.01636658523	1	1	1
493	0.01627574437	1	1	1
494	0.01621017202	1	1	1
495	0.01614811583	1	1	1
496	0.01609320348	1	1	1
497	0.01603303493	1	1	1
498	0.01596095961	1	1	1
499	0.01590168761	1	1	1
500	0.0158210709	1	1	1
501	0.01575582931	1	1	1
502	0.01569623332	1	1	1
503	0.01564207419	1	1	1
504	0.01556244205	1	1	1
505	0.01550187713	1	1	1
506	0.01545002256	1	1	1
507	0.01539589388	1	1	1
508	0.01535574932	1	1	1
509	0.01530117192	1	1	1
510	0.01523952365	1	1	1
511	0.01518131419	1	1	1
512	0.01509406177	1	1	1
513	0.01503420303	1	1	1
514	0.01498855153	1	1	1
515	0.01492727036	1	1	1
516	0.01487072197	1	1	1
517	0.01480055974	1	1	1
518	0.01474235576	1	1	1
519	0.01467284023	1	1	1
520	0.01461605572	1	1	1
521	0.0145648854	1	1	1
522	0.01450889066	1	1	1
523	0.01445501861	1	1	1
524	0.01439018205	1	1	1
525	0.01433899802	1	1	1
526	0.01429871424	1	1	1
527	0.01423671685	1	1	1
528	0.01419233426	1	1	1
529	0.01413762387	1	1	1
530	0.01409163174	1	1	1
531	0.01401578665	1	1	1
532	0.01396455871	1	1	1
533	0.01392539487	1	1	1
534	0.01387733833	1	1	1
535	0.01380559317	1	1	1
536	0.01375778329	1	1	1
537	0.01370671533	1	1	1
538	0.01366079902	1	1	1
539	0.01360914737	1	1	1
540	0.01356848508	1	1	1
541	0.01350461825	1	1	1
542	0.01345914043	1	1	1
543	0.01339539503	1	1	1
544	0.01334330925	1	1	1
545	0.01328466171	1	1	1
546	0.01323614754	1	1	1
547	0.01319396927	1	1	1
548	0.01313922173	1	1	1
549	0.01309342189	1	1	1
550	0.0130377412	1	1	1
551	0.01299867443	1	1	1
552	0.01295419682	1	1	1
553	0.01292175731	1	1	1
554	0.01287762355	1	1	1
555	0.01283883865	1	1	1
556	0.01279097468	1	1	1
557	0.0127445467	1	1	1
558	0.01270342655	1	1	1
559	0.01266448945	1	1	1
560	0.01261368782	1	1	1
561	0.01254082819	1	1	1
562	0.01249044867	1	1	1
563	0.012444886	1	1	1
564	0.01240275661	1	1	1
565	0.01235035731	1	1	1
566	0.01231795964	1	1	1
567	0.01228044439	1	1	1
568	0.01224889886	1	1	1
569	0.0122012183	1	1	1
570	0.01215518995	1	1	1
571	0.01211490346	1	1	1
572	0.01207007165	1	1	1
573	0.0120125671	1	1	1
574	0.01196312159	1	1	1
575	0.01191809544	1	1	1
576	0.01188532228	1	1	1
577	0.011855006	1	1	1
578	0.01179264267	1	1	1
579	0.01174040956	1	1	1
580	0.01169166416	1	1	1
581	0.01165561594	1	1	1
582	0.01162557606	1	1	1
583	0.01158018937	1	1	1
584	0.01154739079	1	1	1
585	0.01152466	1	1	1
586	0.01150613101	1	1	1
587	0.01147611766	1	1	1
588	0.01144035065	1	1	1
589	0.01140782666	1	1	1
590	0.01136607106	1	1	1
591	0.01133210349	1	1	1
592	0.01129853827	1	1	1
593	0.01126186702	1	1	1
594	0.01123223115	1	1	1
595	0.01119011066	1	1	1
596	0.01114537781	1	1	1
597	0.01108223345	1	1	1
598	0.01103991308	1	1	1
599	0.01100955927	1	1	1
600	0.01097630211	1	1	1
601	0.01092917533	1	1	1
602	0.01088840442	1	1	1
603	0.01083981154	1	1	1
604	0.01081305905	1	1	1
605	0.01078218119	1	1	1
606	0.01076049847	1	1	1
607	0.01072912661	1	1	1
608	0.01069081692	1	1	1
609	0.01066013731	1	1	1
610	0.01063182899	1	1	1
611	0.01059708479	1	1	1
612	0.01055679379	1	1	1
613	0.0105275386	1	1	1
614	0.01049822597	1	1	1
615	0.01046636691	1	1	1
616	0.01043543887	1	1	1
617	0.01040766752	1	1	1
618	0.01037562676	1	1	1
619	0.0103470706	1	1	1
620	0.01031109606	1	1	1
621	0.01027815549	1	1	1
622	0.01025069815	1	1	1
623	0.0102157838	1	1	1
624	0.01018736885	1	1	1
625	0.0101447383	1	1	1
626	0.01011804237	1	1	1
627	0.01008843481	1	1	1
628	0.01006373339	1	1	1
629	0.0100316001	1	1	1
630	0.0100005277	1	1	1
631	0.009975728837	1	1	1
632	0.00995006303	1	1	1
633	0.009917152136	1	1	1
634	0.009886875794	1	1	1
635	0.00985602649	1	1	1
636	0.009818614462	1	1	1
637	0.009783058006	1	1	1
638	0.009749541905	1	1	1
639	0.009722668087	1	1	1
640	0.009700066875	1	1	1
641	0.009669262988	1	1	1
642	0.009647009579	1	1	1
643	0.009616944889	1	1	1
644	0.009579630531	1	1	1
645	0.009541568456	1	1	1
646	0.009517260668	1	1	1
647	0.009494878377	1	1	1
648	0.009473416445	1	1	1
649	0.009444790634	1	1	1
650	0.009422739297	1	1	1
651	0.009395593772	1	1	1
652	0.009372406649	1	1	1
653	0.009343619327	1	1	1
654	0.00931522149	1	1	1
655	0.009286966031	1	1	1
656	0.009256524291	1	1	1
657	0.009226671297	1	1	1
658	0.009197437814	1	1	1
659	0.009170847644	1	1	1
660	0.00915098167	1	1	1
661	0.009134778417	1	1	1
662	0.009108988686	1	1	1
663	0.009085564376	1	1	1
664	0.00906340016	1	1	1
665	0.009034261156	1	1	1
666	0.009012328423	1	1	1
667	0.008995136281	1	1	1
668	0.008979526706	1	1	1
669	0.008959854289	1	1	1
670	0.00893253726	1	1	1
671	0.008904856379	1	1	1
672	0.008878218452	1	1	1
673	0.008848105464	1	1	1
674	0.008825670684	1	1	1
675	0.008804225794	1	1	1
676	0.00877319216	1	1	1
677	0.008739165331	1	1	1
678	0.008710003043	1	1	1
679	0.008686661716	1	1	1
680	0.008665905565	1	1	1
681	0.008638890702	1	1	1
682	0.008611761833	1	1	1
683	0.008581108493	1	1	1
684	0.008562509225	1	1	1
685	0.008540103562	1	1	1
686	0.008514219774	1	1	1
687	0.008481667435	1	1	1
688	0.008459755581	1	1	1
689	0.008435271331	1	1	1
690	0.008413122142	1	1	1
691	0.008390989921	1	1	1
692	0.008372081525	1	1	1
693	0.008349559468	1	1	1
694	0.00833056658	1	1	1
695	0.008313868791	1	1	1
696	0.00829311106	1	1	1
697	0.008270293453	1	1	1
698	0.008253653593	1	1	1
699	0.008228034075	1	1	1
700	0.00820279193	1	1	1
701	0.008186256207	1	1	1
702	0.008170277428	1	1	1
703	0.008149437863	1	1	1
704	0.008133713534	1	1	1
705	0.008112581347	1	1	1
706	0.008095663314	1	1	1
707	0.008078744645	1	1	1
708	0.008054079054	1	1	1
709	0.008036113526	1	1	1
710	0.008014797264	1	1	1
711	0.007999037522	1	1	1
712	0.007982690382	1	1	1
713	0.007965441349	1	1	1
714	0.007941603351	1	1	1
715	0.007920376624	1	1	1
716	0.007901824622	1	1	1
717	0.007883278022	1	1	1
718	0.00786615152	1	1	1
719	0.007849254666	1	1	1
720	0.007835728847	1	1	1
721	0.007815666906	1	1	1
722	0.007799869827	1	1	1
723	0.007775016884	1	1	1
724	0.007758054899	1	1	1
725	0.007738722539	1	1	1
726	0.007721305287	1	1	1
727	0.007700708152	1	1	1
728	0.007677861516	1	1	1
729	0.007657687456	1	1	1
730	0.007638646468	1	1	1
731	0.007623812984	1	1	1
732	0.007592350034	1	1	1
733	0.007566860023	1	1	1
734	0.007550107692	1	1	1
735	0.007534010772	1	1	1
736	0.007516712233	1	1	1
737	0.007504799406	1	1	1
738	0.007485827151	1	1	1
739	0.007467008331	1	1	1
740	0.007452665053	1	1	1
741	0.007437859147	1	1	1
742	0.00742449335	1	1	1
743	0.007408077416	1	1	1
744	0.007388138377	1	1	1
745	0.007370310704	1	1	1
746	0.007353688243	1	1	1
747	0.007337734241	1	1	1
748	0.007324438729	1	1	1
749	0.00731040997	1	1	1
750	0.007293583142	1	1	1
751	0.007277755249	1	1	1
752	0.007261933319	1	1	1
753	0.007243980231	1	1	1
754	0.007209943701	1	1	1
755	0.00719495145	1	1	1
756	0.007179121199	1	1	1
757	0.007158745554	1	1	1
758	0.007135598089	1	1	1
759	0.007113745818	1	1	1
760	0.007085355962	1	1	1
761	0.007072184793	1	1	1
762	0.007048062751	1	1	1
763	0.007031239311	1	1	1
764	0.007012508647	1	1	1
765	0.006997475255	1	1	1
766	0.006977853816	1	1	1
767	0.006965589586	1	1	1
768	0.006950611645	1	1	1
769	0.006935010559	1	1	1
770	0.00692351483	1	1	1
771	0.00691084935	1	1	1
772	0.006881902916	1	1	1
773	0.006865461117	1	1	1
774	0.006853049429	1	1	1
775	0.006831164811	1	1	1
776	0.00681513387	1	1	1
777	0.006806195572	1	1	1
778	0.006790893783	1	1	1
779	0.006778338991	1	1	1
780	0.006765469927	1	1	1
781	0.006747734481	1	1	1
782	0.006732631103	1	1	1
783	0.006720693235	1	1	1
784	0.006709801867	1	1	1
785	0.00669010748	1	1	1
786	0.006674691036	1	1	1
787	0.00665467801	1	1	1
788	0.006639936581	1	1	1
789	0.006624581201	1	1	1
790	0.006611480784	1	1	1
791	0.006598379224	1	1	1
792	0.006585892748	1	1	1
793	0.006572160436	1	1	1
794	0.006558799487	1	1	1
795	0.00654311071	1	1	1
796	0.006530220555	1	1	1
797	0.00651716029	1	1	1
798	0.006505378074	1	1	1
799	0.0064892046	1	1	1
800	0.006477743138	1	1	1
801	0.006458650024	1	1	1
802	0.006445310536	1	1	1
803	0.006427151089	1	1	1
804	0.006413939385	1	1	1
805	0.006400032146	1	1	1
806	0.006388157097	1	1	1
807	0.006375180682	1	1	1
808	0.006360989529	1	1	1
809	0.00634980094	1	1	1
810	0.006335802738	1	1	1
811	0.006319656575	1	1	1
812	0.006302626188	1	1	1
813	0.006289371643	1	1	1
814	0.006269414553	1	1	1
815	0.006251340056	1	1	1
816	0.006233419156	1	1	1
817	0.006221068448	1	1	1
818	0.006209353198	1	1	1
819	0.006198809965	1	1	1
820	0.006190260838	1	1	1
821	0.006173904473	1	1	1
822	0.006152357543	1	1	1
823	0.006138070175	1	1	1
824	0.006127848924	1	1	1
825	0.0061113148	1	1	1
826	0.006102610213	1	1	1
827	0.006089762745	1	1	1
828	0.006079020724	1	1	1
829	0.006061953853	1	1	1
830	0.006052646193	1	1	1
831	0.006037707815	1	1	1
832	0.006024839686	1	1	1
833	0.006012966412	1	1	1
834	0.00599827676	1	1	1
835	0.005988591727	1	1	1
836	0.00597582823	1	1	1
837	0.005962553069	1	1	1
