iter	Passed	Remaining
407	6024	8741
408	6041	8730
409	6056	8714
410	6072	8702
411	6088	8689
412	6104	8676
413	6120	8663
414	6139	8654
415	6165	8655
416	6191	8655
417	6214	8652
418	6239	8651
419	6255	8638
420	6272	8626
421	6288	8613
422	6305	8600
423	6321	8587
424	6337	8574
425	6353	8561
426	6370	8548
427	6386	8535
428	6402	8522
429	6423	8514
430	6449	8514
431	6468	8504
432	6484	8491
433	6501	8478
434	6517	8465
435	6534	8453
436	6553	8443
437	6570	8430
438	6588	8418
439	6603	8404
440	6620	8391
441	6636	8378
442	6650	8362
443	6672	8355
444	6687	8340
445	6702	8325
446	6717	8310
447	6733	8296
448	6749	8282
449	6767	8271
450	6785	8259
451	6802	8246
452	6817	8232
453	6835	8221
454	6853	8209
455	6871	8197
456	6889	8185
457	6903	8169
458	6920	8156
459	6936	8142
460	6953	8130
461	6970	8116
462	6986	8103
463	7016	8104
464	7036	8095
465	7052	8081
466	7069	8068
467	7084	8053
468	7100	8038
469	7116	8025
470	7133	8011
471	7149	7997
472	7166	7984
473	7193	7983
474	7212	7972
475	7229	7958
476	7246	7945
477	7263	7931
478	7279	7917
479	7293	7901
480	7310	7888
481	7327	7874
482	7344	7861
483	7361	7847
484	7378	7834
485	7395	7821
486	7407	7803
487	7431	7796
488	7447	7782
489	7462	7767
490	7479	7754
491	7497	7741
492	7514	7728
493	7531	7714
494	7545	7697
495	7562	7684
496	7578	7669
497	7594	7655
498	7611	7642
499	7627	7627
500	7643	7612
501	7661	7600
502	7678	7586
503	7694	7571
504	7710	7557
505	7727	7544
506	7743	7530
507	7760	7516
508	7777	7502
509	7793	7488
510	7809	7473
511	7825	7458
512	7841	7443
513	7856	7428
514	7869	7411
515	7881	7393
516	7894	7375
517	7907	7358
518	7920	7340
519	7932	7322
520	7945	7305
521	7958	7287
522	7971	7270
523	7984	7253
524	7997	7235
525	8027	7233
526	8044	7220
527	8058	7203
528	8070	7186
529	8083	7168
530	8095	7150
531	8108	7133
532	8121	7115
533	8133	7097
534	8146	7080
535	8159	7063
536	8172	7046
537	8185	7028
538	8198	7012
539	8212	6995
540	8228	6981
541	8242	6964
542	8255	6947
543	8268	6930
544	8281	6913
545	8294	6896
546	8308	6880
547	8321	6864
548	8336	6848
549	8351	6832
550	8365	6817
551	8379	6800
552	8393	6784
553	8407	6768
554	8422	6752
555	8443	6743
