iter	Logloss	Recall	Precision	Accuracy
81	0.3325696984	0.9960784314	0.9657794677	0.9754901961
82	0.3302871153	0.9960784314	0.9657794677	0.9754901961
83	0.3280569153	0.9960784314	0.9657794677	0.9754901961
84	0.32577873	0.9960784314	0.9694656489	0.9779411765
85	0.3235741128	0.9960784314	0.9694656489	0.9779411765
86	0.320907029	0.9960784314	0.9731800766	0.9803921569
87	0.3174829147	0.9960784314	0.9731800766	0.9803921569
88	0.3145898385	1	0.9770114943	0.9852941176
89	0.3124091745	1	0.9732824427	0.9828431373
90	0.3098250872	1	0.9807692308	0.987745098
91	0.3074926953	1	0.9770114943	0.9852941176
92	0.3044104218	1	0.9807692308	0.987745098
93	0.3031284625	1	0.9807692308	0.987745098
94	0.3009172116	1	0.9770114943	0.9852941176
95	0.2988327868	1	0.9770114943	0.9852941176
96	0.2973284767	1	0.9845559846	0.9901960784
97	0.2959306302	1	0.9807692308	0.987745098
98	0.2939601949	1	0.9845559846	0.9901960784
99	0.2926626019	0.9960784314	0.9883268482	0.9901960784
100	0.2903596462	0.9960784314	0.9883268482	0.9901960784
101	0.2882369166	0.9960784314	0.9883268482	0.9901960784
102	0.2868535619	0.9960784314	0.9883268482	0.9901960784
103	0.2854699739	0.9960784314	0.9883268482	0.9901960784
104	0.2837755123	0.9960784314	0.9883268482	0.9901960784
105	0.2826554926	1	0.988372093	0.9926470588
106	0.2802660612	1	0.988372093	0.9926470588
107	0.278516425	1	0.988372093	0.9926470588
108	0.277257589	1	0.988372093	0.9926470588
109	0.275437193	1	0.988372093	0.9926470588
110	0.2731595008	1	0.988372093	0.9926470588
111	0.2716039941	1	0.988372093	0.9926470588
112	0.2696574504	1	0.988372093	0.9926470588
113	0.2685866567	1	0.988372093	0.9926470588
114	0.2667068565	0.9960784314	0.9883268482	0.9901960784
115	0.2654742147	0.9960784314	0.9883268482	0.9901960784
116	0.2641742531	0.9960784314	0.9883268482	0.9901960784
117	0.2616958459	0.9960784314	0.9883268482	0.9901960784
118	0.2596030659	0.9960784314	0.9883268482	0.9901960784
119	0.2586278512	0.9960784314	0.9883268482	0.9901960784
120	0.2570374694	1	0.988372093	0.9926470588
121	0.2556339326	1	0.988372093	0.9926470588
122	0.2544235357	1	0.988372093	0.9926470588
123	0.2535492862	1	0.988372093	0.9926470588
124	0.252236251	0.9960784314	0.9883268482	0.9901960784
125	0.2506163574	1	0.988372093	0.9926470588
126	0.2482972421	1	0.988372093	0.9926470588
127	0.2473076736	1	0.988372093	0.9926470588
128	0.2461032906	0.9960784314	0.9883268482	0.9901960784
129	0.2449565194	0.9960784314	0.9883268482	0.9901960784
130	0.243926174	0.9960784314	0.9883268482	0.9901960784
131	0.2428380612	0.9960784314	0.9883268482	0.9901960784
132	0.2415463195	1	0.988372093	0.9926470588
133	0.240323192	1	0.988372093	0.9926470588
134	0.2388367149	0.9960784314	0.9883268482	0.9901960784
135	0.2374965958	0.9960784314	0.9921875	0.9926470588
136	0.2363612656	0.9960784314	0.9921875	0.9926470588
137	0.2348468959	1	0.99609375	0.9975490196
138	0.2334426678	0.9960784314	0.9960784314	0.9950980392
139	0.2321331528	1	0.99609375	0.9975490196
140	0.2307286701	0.9960784314	0.9960784314	0.9950980392
141	0.2282185332	0.9960784314	0.9960784314	0.9950980392
142	0.2272166241	1	0.99609375	0.9975490196
143	0.2258081108	1	0.99609375	0.9975490196
144	0.2247801966	1	0.99609375	0.9975490196
145	0.2233468272	1	0.99609375	0.9975490196
146	0.2222029498	1	0.99609375	0.9975490196
147	0.2203973322	1	0.99609375	0.9975490196
148	0.2193175263	1	0.99609375	0.9975490196
149	0.2178988036	1	0.99609375	0.9975490196
150	0.2167194816	1	0.99609375	0.9975490196
151	0.2158618551	1	0.99609375	0.9975490196
152	0.2145709795	1	0.99609375	0.9975490196
153	0.213137122	1	0.99609375	0.9975490196
154	0.2115909473	1	0.99609375	0.9975490196
155	0.2104830555	1	0.99609375	0.9975490196
156	0.20968237	1	0.99609375	0.9975490196
157	0.2087112496	1	0.99609375	0.9975490196
158	0.2075433315	1	0.99609375	0.9975490196
159	0.2059874942	1	1	1
160	0.2048697184	1	1	1
161	0.2035349052	1	1	1
162	0.2019480505	1	1	1
163	0.2007981837	1	1	1
164	0.1995245555	1	1	1
165	0.1985278934	1	1	1
166	0.1977757646	1	1	1
167	0.1961499675	1	1	1
168	0.19546962	1	1	1
169	0.1940663517	1	1	1
170	0.192580513	1	1	1
171	0.1914127203	1	1	1
172	0.1903887651	1	1	1
173	0.1894860288	1	1	1
174	0.1885637973	1	1	1
175	0.1873013962	1	1	1
176	0.1865537023	1	1	1
177	0.185830354	1	1	1
178	0.1849518912	1	1	1
179	0.1837883389	1	1	1
180	0.1824972447	1	1	1
181	0.181837906	1	1	1
182	0.181102216	1	1	1
183	0.1800817231	1	1	1
184	0.1790444749	1	1	1
185	0.1782698867	1	1	1
186	0.1770070318	1	1	1
187	0.1762522903	1	1	1
188	0.1749884138	1	1	1
189	0.1740806034	1	1	1
190	0.1728408632	1	1	1
191	0.1719047817	1	1	1
192	0.1711158281	1	1	1
193	0.1700362585	1	1	1
194	0.1694880512	1	1	1
195	0.1685430862	1	1	1
196	0.1674885658	1	1	1
197	0.166535682	1	1	1
198	0.1655291253	1	1	1
199	0.1642301276	1	1	1
200	0.1629718826	1	1	1
201	0.1616840852	1	1	1
202	0.1608024121	1	1	1
203	0.1597852493	1	1	1
204	0.1589271208	1	1	1
205	0.1581124384	1	1	1
206	0.1573835637	1	1	1
207	0.1566194127	1	1	1
208	0.1559769755	1	1	1
209	0.1551852399	1	1	1
210	0.1543684484	1	1	1
211	0.1534158872	1	1	1
212	0.1522958333	1	1	1
213	0.1519464266	1	1	1
214	0.1510069303	1	1	1
215	0.1501128796	1	1	1
216	0.1493325213	1	1	1
217	0.1487547555	1	1	1
218	0.1473484306	1	1	1
219	0.1467020825	1	1	1
220	0.1462035622	1	1	1
221	0.1453995	1	1	1
222	0.144580069	1	1	1
223	0.1438198547	1	1	1
224	0.14284183	1	1	1
225	0.1422911977	1	1	1
226	0.141753181	1	1	1
227	0.1404754248	1	1	1
228	0.1396412193	1	1	1
229	0.1385548866	1	1	1
230	0.1380637068	1	1	1
231	0.1372985963	1	1	1
232	0.1363804283	1	1	1
233	0.1353084049	1	1	1
234	0.1343806989	1	1	1
235	0.1336416294	1	1	1
236	0.1328883141	1	1	1
237	0.1322190958	1	1	1
238	0.13146412	1	1	1
239	0.1309124651	1	1	1
240	0.1302753308	1	1	1
241	0.1293547313	1	1	1
242	0.1283745409	1	1	1
243	0.1274082326	1	1	1
244	0.1266348239	1	1	1
245	0.1257085107	1	1	1
246	0.1249723547	1	1	1
247	0.1241454452	1	1	1
248	0.1230552615	1	1	1
249	0.1222893431	1	1	1
250	0.1214180103	1	1	1
251	0.1205783478	1	1	1
252	0.1199646222	1	1	1
253	0.1193778559	1	1	1
254	0.1186805313	1	1	1
255	0.1179951761	1	1	1
256	0.1171917784	1	1	1
257	0.1162628225	1	1	1
258	0.115862178	1	1	1
259	0.1152662943	1	1	1
260	0.1147230411	1	1	1
261	0.1140279275	1	1	1
262	0.1131538917	1	1	1
263	0.1124810515	1	1	1
264	0.1117080583	1	1	1
265	0.1106670223	1	1	1
266	0.1099438243	1	1	1
267	0.1091380442	1	1	1
268	0.1085586826	1	1	1
269	0.1078415428	1	1	1
270	0.1068557234	1	1	1
271	0.1061010663	1	1	1
272	0.1053596874	1	1	1
273	0.1046615057	1	1	1
274	0.1039648031	1	1	1
275	0.1030781949	1	1	1
276	0.1023845898	1	1	1
277	0.1018625437	1	1	1
278	0.1011536688	1	1	1
279	0.1004188196	1	1	1
280	0.09979781995	1	1	1
281	0.09931140973	1	1	1
282	0.09883564173	1	1	1
283	0.09796143263	1	1	1
284	0.09721980271	1	1	1
285	0.09650693072	1	1	1
286	0.09608688942	1	1	1
287	0.09533643016	1	1	1
288	0.09462386106	1	1	1
289	0.09397820224	1	1	1
290	0.09356551492	1	1	1
291	0.09311689825	1	1	1
292	0.09234169093	1	1	1
293	0.09163347859	1	1	1
294	0.09096485974	1	1	1
295	0.090314153	1	1	1
296	0.08962685379	1	1	1
297	0.08910078021	1	1	1
298	0.08843505807	1	1	1
299	0.08800528864	1	1	1
300	0.08742235392	1	1	1
301	0.08682171672	1	1	1
302	0.08622320511	1	1	1
303	0.08537339336	1	1	1
304	0.08468360909	1	1	1
305	0.08424747195	1	1	1
306	0.08363883407	1	1	1
307	0.08298179011	1	1	1
308	0.08248935016	1	1	1
309	0.08201712087	1	1	1
310	0.0814620694	1	1	1
311	0.08103464676	1	1	1
312	0.08045266798	1	1	1
313	0.07990925294	1	1	1
314	0.07928062517	1	1	1
315	0.07883257941	1	1	1
316	0.07799181882	1	1	1
317	0.07740806786	1	1	1
318	0.07703728535	1	1	1
319	0.07639381685	1	1	1
320	0.07576886545	1	1	1
321	0.07524881331	1	1	1
322	0.07478307836	1	1	1
323	0.07432283869	1	1	1
324	0.07372151557	1	1	1
325	0.07325398187	1	1	1
326	0.07274958448	1	1	1
327	0.07223810672	1	1	1
328	0.07164272025	1	1	1
329	0.0710602698	1	1	1
330	0.07073036366	1	1	1
331	0.0702154838	1	1	1
332	0.06974206108	1	1	1
333	0.06937305923	1	1	1
334	0.06875325972	1	1	1
335	0.06824270778	1	1	1
336	0.0677339306	1	1	1
337	0.06730885927	1	1	1
338	0.06687667348	1	1	1
339	0.06652225799	1	1	1
340	0.06604625645	1	1	1
341	0.06560752675	1	1	1
342	0.06514508394	1	1	1
343	0.06477218355	1	1	1
344	0.06435532255	1	1	1
345	0.06393245417	1	1	1
346	0.06354899258	1	1	1
347	0.06314072081	1	1	1
348	0.06266136922	1	1	1
349	0.0621969239	1	1	1
350	0.06181380326	1	1	1
351	0.06142592039	1	1	1
352	0.06103409051	1	1	1
353	0.06061558051	1	1	1
354	0.06028346879	1	1	1
355	0.0597903893	1	1	1
356	0.05940124449	1	1	1
357	0.05908841803	1	1	1
358	0.05862082735	1	1	1
359	0.05825006458	1	1	1
360	0.05794141656	1	1	1
361	0.05753356441	1	1	1
362	0.0572126014	1	1	1
363	0.05679173911	1	1	1
364	0.05648335259	1	1	1
365	0.05606456284	1	1	1
366	0.0556864248	1	1	1
367	0.05527435789	1	1	1
368	0.0549502419	1	1	1
369	0.05461970127	1	1	1
370	0.05426611564	1	1	1
371	0.05393329886	1	1	1
372	0.0535226933	1	1	1
373	0.05319898484	1	1	1
374	0.05295472462	1	1	1
375	0.05254191911	1	1	1
376	0.05231213606	1	1	1
377	0.05200739472	1	1	1
378	0.05164702919	1	1	1
379	0.05144460559	1	1	1
380	0.05111716693	1	1	1
381	0.05075643273	1	1	1
382	0.05039575566	1	1	1
383	0.05009333138	1	1	1
384	0.04981875277	1	1	1
385	0.04950006748	1	1	1
386	0.04922665124	1	1	1
387	0.04887938838	1	1	1
388	0.04859434335	1	1	1
389	0.04835776347	1	1	1
390	0.04805535112	1	1	1
391	0.04777958692	1	1	1
392	0.04748203966	1	1	1
393	0.04712045976	1	1	1
394	0.04690768803	1	1	1
395	0.04664787128	1	1	1
396	0.04640415683	1	1	1
397	0.04610830993	1	1	1
398	0.04591558185	1	1	1
399	0.0456769566	1	1	1
400	0.0454531119	1	1	1
401	0.04522257496	1	1	1
402	0.04494664185	1	1	1
403	0.04461232786	1	1	1
404	0.04441620801	1	1	1
405	0.04415969141	1	1	1
406	0.04395209567	1	1	1
407	0.04367764241	1	1	1
408	0.04337794334	1	1	1
409	0.04310261364	1	1	1
410	0.04281424566	1	1	1
411	0.04253072399	1	1	1
412	0.04232248809	1	1	1
413	0.04212212278	1	1	1
414	0.04193706599	1	1	1
415	0.04178435197	1	1	1
416	0.04152484279	1	1	1
417	0.04123568074	1	1	1
418	0.04095808537	1	1	1
419	0.04074162795	1	1	1
420	0.04052269919	1	1	1
421	0.04019094744	1	1	1
422	0.03996886944	1	1	1
423	0.0397617264	1	1	1
424	0.03955727133	1	1	1
425	0.03931237957	1	1	1
426	0.03906484343	1	1	1
427	0.03886730976	1	1	1
428	0.03865532351	1	1	1
429	0.03846902743	1	1	1
430	0.03825656283	1	1	1
431	0.03805171333	1	1	1
432	0.03790980922	1	1	1
433	0.03771130207	1	1	1
434	0.03752432532	1	1	1
435	0.03726239656	1	1	1
436	0.03706927237	1	1	1
437	0.03686263716	1	1	1
438	0.03664565108	1	1	1
439	0.03646855513	1	1	1
440	0.03635111708	1	1	1
441	0.03615512868	1	1	1
442	0.03594909411	1	1	1
443	0.03574420571	1	1	1
444	0.03547480446	1	1	1
445	0.03522031235	1	1	1
446	0.03503275798	1	1	1
447	0.03477929288	1	1	1
448	0.03461179258	1	1	1
449	0.03442050989	1	1	1
450	0.03422415828	1	1	1
451	0.03407399846	1	1	1
452	0.03388619089	1	1	1
453	0.03370546076	1	1	1
454	0.03356832172	1	1	1
455	0.03339272185	1	1	1
456	0.03325747503	1	1	1
457	0.0331067513	1	1	1
458	0.03294653596	1	1	1
459	0.03275026157	1	1	1
460	0.03259765522	1	1	1
461	0.03242166724	1	1	1
462	0.03225476978	1	1	1
463	0.0320658389	1	1	1
464	0.03191335781	1	1	1
465	0.03178592021	1	1	1
466	0.03160439108	1	1	1
467	0.03140969659	1	1	1
468	0.03127029659	1	1	1
469	0.03107858827	1	1	1
470	0.03093661824	1	1	1
471	0.03078388375	1	1	1
472	0.03064606168	1	1	1
473	0.03053718265	1	1	1
474	0.0303869492	1	1	1
475	0.03025325912	1	1	1
476	0.03008811959	1	1	1
477	0.02999712304	1	1	1
478	0.02985912115	1	1	1
479	0.02968495278	1	1	1
480	0.02952981669	1	1	1
481	0.02939604498	1	1	1
482	0.0292357885	1	1	1
483	0.02915437496	1	1	1
484	0.02899551074	1	1	1
485	0.02886043509	1	1	1
486	0.02872875595	1	1	1
487	0.02861198614	1	1	1
488	0.02848350513	1	1	1
489	0.02833924586	1	1	1
490	0.02822649149	1	1	1
491	0.02809442946	1	1	1
492	0.02794424372	1	1	1
493	0.02782440786	1	1	1
494	0.02769783456	1	1	1
495	0.02755701761	1	1	1
496	0.02745464188	1	1	1
497	0.02730708866	1	1	1
498	0.02721592822	1	1	1
499	0.02710757284	1	1	1
500	0.02700040094	1	1	1
501	0.02687299472	1	1	1
502	0.02679476286	1	1	1
503	0.02673035731	1	1	1
504	0.02658592073	1	1	1
505	0.02647430689	1	1	1
506	0.02637629728	1	1	1
507	0.02626877344	1	1	1
508	0.0261797922	1	1	1
509	0.02604257269	1	1	1
510	0.0259627076	1	1	1
511	0.02586970257	1	1	1
512	0.02573083947	1	1	1
513	0.02560929919	1	1	1
514	0.0254775966	1	1	1
515	0.025403867	1	1	1
516	0.02529172614	1	1	1
517	0.02518092926	1	1	1
518	0.02502923626	1	1	1
519	0.02490965094	1	1	1
520	0.02479767066	1	1	1
521	0.02470258696	1	1	1
522	0.02458309852	1	1	1
523	0.02446492919	1	1	1
524	0.02434533366	1	1	1
525	0.02423672477	1	1	1
526	0.0241110834	1	1	1
527	0.02400445645	1	1	1
528	0.02389908671	1	1	1
529	0.02383256482	1	1	1
530	0.02374350122	1	1	1
531	0.02366293146	1	1	1
532	0.02353289002	1	1	1
533	0.0234607471	1	1	1
534	0.0233667679	1	1	1
535	0.02326850178	1	1	1
536	0.02316790765	1	1	1
537	0.02309810863	1	1	1
538	0.02300971232	1	1	1
539	0.02290922647	1	1	1
540	0.02284130578	1	1	1
541	0.02274685669	1	1	1
542	0.02264435898	1	1	1
543	0.02252085669	1	1	1
544	0.02243726738	1	1	1
545	0.02232198222	1	1	1
546	0.02223520992	1	1	1
547	0.02214319941	1	1	1
548	0.02206644291	1	1	1
549	0.02199081708	1	1	1
550	0.02189896081	1	1	1
551	0.02182907162	1	1	1
552	0.02175606083	1	1	1
553	0.02166667311	1	1	1
554	0.02159806453	1	1	1
555	0.0215300478	1	1	1
556	0.02142754812	1	1	1
557	0.02137646083	1	1	1
558	0.0213024148	1	1	1
559	0.02121982543	1	1	1
560	0.02112649503	1	1	1
561	0.02104021559	1	1	1
562	0.02095276448	1	1	1
563	0.02086536335	1	1	1
564	0.02078661898	1	1	1
565	0.02069928465	1	1	1
566	0.02061312287	1	1	1
567	0.02053489115	1	1	1
568	0.02043486484	1	1	1
569	0.02035956849	1	1	1
570	0.02028099503	1	1	1
571	0.02020132784	1	1	1
572	0.02012997697	1	1	1
573	0.02007497123	1	1	1
574	0.01999697646	1	1	1
575	0.01995528566	1	1	1
576	0.01990882213	1	1	1
577	0.01983270583	1	1	1
578	0.0197504796	1	1	1
579	0.01967685117	1	1	1
580	0.01961680608	1	1	1
581	0.0195323901	1	1	1
582	0.01942809071	1	1	1
583	0.0193518482	1	1	1
584	0.01929219005	1	1	1
585	0.01924090068	1	1	1
586	0.01917951623	1	1	1
587	0.01911520583	1	1	1
588	0.01904473697	1	1	1
589	0.01895559493	1	1	1
590	0.01887388327	1	1	1
591	0.01879381466	1	1	1
592	0.01869939088	1	1	1
593	0.01863720147	1	1	1
594	0.01857219781	1	1	1
595	0.01850467688	1	1	1
596	0.01842187568	1	1	1
597	0.01834860618	1	1	1
598	0.01830446957	1	1	1
599	0.01823725697	1	1	1
600	0.01816137585	1	1	1
601	0.01809671706	1	1	1
602	0.01804459591	1	1	1
603	0.01799852759	1	1	1
604	0.01794099608	1	1	1
605	0.01789161166	1	1	1
606	0.0178272181	1	1	1
607	0.01775602594	1	1	1
608	0.01769552717	1	1	1
609	0.01760375554	1	1	1
610	0.01753034786	1	1	1
611	0.01746997732	1	1	1
612	0.01739338992	1	1	1
613	0.01733592865	1	1	1
614	0.01727932669	1	1	1
615	0.01720289095	1	1	1
616	0.01713277127	1	1	1
617	0.01707152313	1	1	1
618	0.01701742372	1	1	1
619	0.0169588908	1	1	1
620	0.01688943222	1	1	1
621	0.01682418653	1	1	1
622	0.01677539074	1	1	1
623	0.01672317036	1	1	1
624	0.01666527506	1	1	1
625	0.01661397845	1	1	1
626	0.01657834393	1	1	1
627	0.01653292158	1	1	1
628	0.01647590695	1	1	1
629	0.01641990274	1	1	1
630	0.0163789139	1	1	1
631	0.01634134373	1	1	1
632	0.01628058703	1	1	1
633	0.01622309484	1	1	1
634	0.01617738018	1	1	1
635	0.01612424054	1	1	1
636	0.01605525978	1	1	1
637	0.01601968637	1	1	1
638	0.01596973822	1	1	1
639	0.01591769971	1	1	1
640	0.01586455896	1	1	1
641	0.01581734246	1	1	1
642	0.01576561016	1	1	1
643	0.01571067199	1	1	1
644	0.01567581713	1	1	1
645	0.0156462084	1	1	1
646	0.01558694499	1	1	1
647	0.01554519816	1	1	1
648	0.01549119968	1	1	1
649	0.01543764042	1	1	1
650	0.01537365476	1	1	1
651	0.01532305253	1	1	1
652	0.01527391688	1	1	1
653	0.01522268735	1	1	1
654	0.01518396998	1	1	1
655	0.01513493377	1	1	1
656	0.01509884668	1	1	1
657	0.0150576552	1	1	1
658	0.01501513588	1	1	1
659	0.01495823576	1	1	1
660	0.01490434863	1	1	1
661	0.0148487502	1	1	1
662	0.0147715522	1	1	1
663	0.01473370042	1	1	1
664	0.0146890846	1	1	1
665	0.01462149874	1	1	1
666	0.01458035301	1	1	1
667	0.0145381911	1	1	1
668	0.01449765743	1	1	1
669	0.0144493006	1	1	1
670	0.01439432552	1	1	1
671	0.01435823771	1	1	1
672	0.01430989533	1	1	1
673	0.01428181056	1	1	1
674	0.01424556178	1	1	1
675	0.0142118926	1	1	1
676	0.01415771048	1	1	1
677	0.01412558031	1	1	1
678	0.01408220407	1	1	1
679	0.01404243638	1	1	1
680	0.01400136493	1	1	1
681	0.01395093275	1	1	1
682	0.01392302138	1	1	1
683	0.01388818047	1	1	1
684	0.01385263417	1	1	1
685	0.01380884479	1	1	1
686	0.01377460168	1	1	1
687	0.01373634237	1	1	1
688	0.01368694099	1	1	1
689	0.01365877118	1	1	1
690	0.013618251	1	1	1
691	0.01359181768	1	1	1
692	0.01356170652	1	1	1
693	0.01352853979	1	1	1
694	0.01349198082	1	1	1
695	0.01344625189	1	1	1
696	0.01339294662	1	1	1
697	0.01335563332	1	1	1
698	0.01331583952	1	1	1
699	0.01327529609	1	1	1
700	0.01323640918	1	1	1
701	0.01320069143	1	1	1
702	0.01316711962	1	1	1
703	0.01312871646	1	1	1
704	0.01309863665	1	1	1
705	0.01306605343	1	1	1
706	0.01303363036	1	1	1
707	0.01298140199	1	1	1
708	0.01295842205	1	1	1
709	0.012926888	1	1	1
710	0.01288935083	1	1	1
711	0.01285335537	1	1	1
712	0.01281279526	1	1	1
713	0.0127835356	1	1	1
714	0.01274685872	1	1	1
715	0.01269882212	1	1	1
716	0.01266623649	1	1	1
717	0.01262980465	1	1	1
718	0.01260033562	1	1	1
719	0.01255686914	1	1	1
720	0.01253841732	1	1	1
721	0.01250408737	1	1	1
722	0.01247202603	1	1	1
723	0.01244404962	1	1	1
724	0.01241185881	1	1	1
725	0.01238300584	1	1	1
726	0.01234521525	1	1	1
727	0.01231595472	1	1	1
728	0.01227809031	1	1	1
729	0.01225490624	1	1	1
730	0.01222964297	1	1	1
731	0.01220312201	1	1	1
732	0.01216779904	1	1	1
733	0.01214619355	1	1	1
734	0.01212868119	1	1	1
735	0.01209859275	1	1	1
736	0.01205662572	1	1	1
737	0.01202571962	1	1	1
738	0.01198913303	1	1	1
739	0.01195868772	1	1	1
740	0.01192963918	1	1	1
741	0.0118956964	1	1	1
742	0.01186728818	1	1	1
743	0.01183358133	1	1	1
744	0.01180888134	1	1	1
745	0.01178062528	1	1	1
746	0.01174328436	1	1	1
747	0.01171224636	1	1	1
748	0.01167895703	1	1	1
749	0.01165308836	1	1	1
750	0.01160484998	1	1	1
751	0.01157450115	1	1	1
752	0.01153531458	1	1	1
753	0.01149896367	1	1	1
754	0.01146308245	1	1	1
755	0.01143323841	1	1	1
756	0.01139707872	1	1	1
757	0.01136449371	1	1	1
758	0.01134900161	1	1	1
759	0.01132078841	1	1	1
760	0.01129043299	1	1	1
761	0.01125563258	1	1	1
762	0.01122629104	1	1	1
763	0.0111938011	1	1	1
764	0.01115827425	1	1	1
765	0.01113126202	1	1	1
766	0.01110299028	1	1	1
767	0.01107350236	1	1	1
768	0.01103764365	1	1	1
769	0.01100385883	1	1	1
770	0.01097254025	1	1	1
771	0.01094198071	1	1	1
772	0.01091057337	1	1	1
773	0.01087675101	1	1	1
774	0.01084376918	1	1	1
775	0.01080543356	1	1	1
776	0.01077919974	1	1	1
777	0.01075220055	1	1	1
778	0.01072599892	1	1	1
779	0.01069904209	1	1	1
780	0.01066861992	1	1	1
781	0.0106409524	1	1	1
782	0.01061351152	1	1	1
783	0.01058335405	1	1	1
784	0.01054806398	1	1	1
785	0.0105335537	1	1	1
786	0.01050257671	1	1	1
787	0.01047873535	1	1	1
788	0.01044686102	1	1	1
789	0.01041972417	1	1	1
790	0.01040039483	1	1	1
791	0.0103765636	1	1	1
792	0.01034554142	1	1	1
793	0.01032597056	1	1	1
794	0.01030253411	1	1	1
795	0.01026549458	1	1	1
